Name,30D_1,30D_2,30D_3,50D_1,50D_2,50D_3
Cc72_00049929-RA,0.0,0.0,1.0,0.0,0.0,0.0
Cc72_00049930-RA,308.0,272.0,296.0,173.0,297.0,259.0
Cc72_00049933-RA,1054.0,1140.0,890.0,741.0,838.0,861.0
Cc72_00049932-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049934-RA,22.0,8.0,15.0,11.0,9.0,13.0
Cc72_00049936-RA,25.0,32.0,25.0,8.67265,17.0,24.0
Cc72_00049937-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049935-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049939-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049938-RA,456.0,653.0,784.0,1283.0,1119.0,1448.0
Cc72_00049941-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049940-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049942-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049943-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049946-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049944-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049945-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049947-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049948-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049949-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049950-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049952-RA,1.02512,1.0,0.0,0.0,3.0,2.05685
Cc72_00049951-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049957-RA,1301.0,1129.0,1197.0,1206.0,2313.0,1490.0
Cc72_00049954-RA,1832.0,1603.0,1450.0,1897.0,12234.0,2984.0
Cc72_00049955-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049953-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049956-RA,0.0,0.0,0.0,0.0,0.0,0.190516
Cc72_00049958-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049963-RA,61.0,70.0,57.0,73.0,88.0,130.0
Cc72_00049961-RA,4103.0,3370.0,3161.0,1778.0,2269.0,2601.0
Cc72_00049962-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049960-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049959-RA,3.0,5.0,5.0,0.0,3.0,2.0
Cc72_00049966-RA,1567.0,1395.0,1440.0,789.0,1129.0,1077.0
Cc72_00049964-RA,313.0,401.0,218.0,208.0,365.0,260.0
Cc72_00049967-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049965-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049968-RA,339.0,273.0,290.0,167.0,180.0,229.0
Cc72_00049969-RA,3.10201,5.32029,7.0,0.0,9.0,9.1978
Cc72_00049971-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049970-RA,0.0,5.28572,0.0,0.0,0.0,5.31198
Cc72_00049972-RA,1468.0,1432.0,1150.0,1180.0,1152.0,1459.0
Cc72_00049974-RA,25.0,36.0,10.0,1.0,9.0,14.0
Cc72_00049973-RA,28.0,30.0,27.0,30.0,33.0,38.0
Cc72_00049975-RA,0.0,0.0,0.0,0.0,1.0,0.0
Cc72_00049979-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049981-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049977-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049976-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049978-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049980-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049984-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049982-RA,330.0,233.0,226.0,213.0,69.0,160.0
Cc72_00049983-RA,3.0,0.0,2.0,3.0,0.0,2.0
Cc72_00049985-RA,0.0,0.0,0.0,0.0,0.0,1.0
Cc72_00049986-RA,7.0,10.0,7.0,11.0,16.0,12.0
Cc72_00049987-RA,123.0,470.0,194.0,1069.0,784.0,4610.0
Cc72_00049988-RA,0.0,0.0,0.0,4.03482,3.027,1.00474
Cc72_00049990-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049989-RA,5.0,9.0,2.0,0.0,0.0,0.0
Cc72_00049993-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049995-RA,14.0,9.0,6.0,9.0,13.0,16.0
Cc72_00049991-RA,3.0,0.0,0.0,1.0,0.0,0.0
Cc72_00049994-RA,3.0,4.00423,2.0,0.0,0.0,1.0
Cc72_00049992-RA,1466.0,1276.0,1432.0,1159.97,1121.97,1417.0
Cc72_00049996-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049997-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00049998-RA,0.0,0.0,1.0,0.0,0.0,3.0
Cc72_00050001-RA,0.0,0.0,0.0,13.0,5.0,8.0
Cc72_00050000-RA,37.0,44.0,78.0,527.882,341.932,839.883
Cc72_00049999-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050003-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050002-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050004-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050005-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050007-RA,16.0,9.0,10.0,4.0,18.0,14.0
Cc72_00050006-RA,605.0,514.0,496.0,513.0,521.0,641.0
Cc72_00050008-RA,588.0,476.0,493.0,988.0,960.0,798.0
Cc72_00050009-RA,2.21177,5.77347,2.3788,2.69558,7.74058,0.0
Cc72_00050010-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050011-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050014-RA,0.0,0.0,0.0,0.0,1.0,0.0
Cc72_00050013-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050012-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050015-RA,1.0,0.0,1.0,0.0,0.0,0.0
Cc72_00050016-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050018-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050017-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050019-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050020-RA,482.0,412.0,350.0,277.0,376.0,306.0
Cc72_00050021-RA,47.0,97.6286,24.8538,34.0,133.0,136.0
Cc72_00050022-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050026-RA,2.0,2.25066,0.0,6.0,6.0,2.0
Cc72_00050025-RA,0.0,0.0,2.70737,2.04166,4.11765,1.52632
Cc72_00050029-RA,1.0,1.19228,4.0,4.0,5.0,1.0
Cc72_00050032-RA,32.0444,14.6371,26.3896,47.3176,62.4806,51.1975
Cc72_00050035-RA,0.883798,1.23559,0.75,0.0,0.55163,0.0
Cc72_00050036-RA,2.31564,0.0,0.0,0.0,0.0,1.0
Cc72_00050038-RA,624.0,390.0,525.0,767.0,673.0,732.0
Cc72_00050040-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050043-RA,0.0,0.0,0.0,2.0,1.0,0.0
Cc72_00050028-RA,18.9867,25.8555,6.97009,16.4394,39.8959,34.2187
Cc72_00050027-RA,6.0,8.0,6.0,8.0,5.0,10.0
Cc72_00050031-RA,83.1553,41.4578,70.8373,107.444,136.165,147.286
Cc72_00050039-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050034-RA,28.6963,24.7967,30.8925,19.5678,16.8176,25.6989
Cc72_00050033-RA,2.0,1.0,0.0,0.0,1.0,0.0
Cc72_00050024-RA,5.54699,5.01134,9.76952,0.0,3.0,3.0
Cc72_00050041-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050042-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050023-RA,0.0,0.0,0.0,0.0,0.282352,0.0
Cc72_00050044-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050030-RA,0.0,0.0,0.0,0.0,0.0,1.3466
Cc72_00050037-RA,15.5577,24.1861,18.4976,5.04184,16.5598,29.2551
Cc72_00050045-RA,123.0,243.0,201.0,228.0,207.0,446.0
Cc72_00050046-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050048-RA,608.0,624.0,523.0,402.0,458.0,500.0
Cc72_00050057-RA,281.0,250.0,212.0,95.0,130.0,127.0
Cc72_00050059-RA,128.0,172.0,133.0,57.0,111.0,81.0
Cc72_00050058-RA,1.0,6.0,1.0,0.0,2.0,7.0
Cc72_00050047-RA,9.0,4.0,4.0,3.0,22.0,9.0
Cc72_00050056-RA,1829.0,1680.0,1753.0,1107.0,899.0,1079.0
Cc72_00050055-RA,54.0,80.0,40.0,22.0,49.0,42.0
Cc72_00050053-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050051-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050049-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050052-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050050-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050054-RA,6.0,4.0,5.0,1.0,1.0,2.0
Cc72_00050060-RA,1241.0,1249.0,1122.0,658.0,840.0,797.0
Cc72_00050062-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050065-RA,710.0,503.0,559.0,513.0,531.0,634.0
Cc72_00050068-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050064-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050063-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050069-RA,2410.59,2134.0,1842.0,782.0,684.0,1250.0
Cc72_00050071-RA,568.408,472.0,457.0,648.0,609.0,788.0
Cc72_00050070-RA,0.0,0.0,0.0,0.0,2.0,0.0
Cc72_00050061-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050067-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050066-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050074-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050076-RA,1035.0,888.0,843.0,668.0,1028.0,888.0
Cc72_00050075-RA,0.0,1.0,1.0,0.0,0.0,0.0
Cc72_00050077-RA,2139.0,1821.0,1712.64,1438.0,1622.0,1657.0
Cc72_00050073-RA,807.0,673.0,732.0,916.0,772.0,1072.0
Cc72_00050078-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050072-RA,1.0,0.0,0.0,1.0,0.0,0.0
Cc72_00050080-RA,439.0,258.0,347.0,177.0,256.0,289.0
Cc72_00050085-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050081-RA,1642.0,1408.0,1360.0,656.0,491.0,920.0
Cc72_00050082-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050084-RA,2308.0,2173.0,2350.0,3065.0,2679.0,3936.0
Cc72_00050083-RA,2325.0,1990.0,1760.0,1666.0,1891.0,1995.0
Cc72_00050079-RA,1653.0,1331.0,1510.0,1423.0,1497.0,1363.0
Cc72_00050088-RA,3564.0,2880.99,2766.0,1265.0,1288.0,1298.0
Cc72_00050094-RA,1.0,3.0,7.0,16.0,10.0,9.0
Cc72_00050096-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050092-RA,325.0,279.0,239.0,284.0,329.0,298.0
Cc72_00050089-RA,0.0,1.00785,0.0,0.0,0.0,0.0
Cc72_00050091-RA,163.0,190.0,122.0,84.0,50.0,112.0
Cc72_00050086-RA,9.0,13.0,13.0,1.0,0.0,7.0
Cc72_00050090-RA,760.0,720.0,685.0,649.0,720.0,850.0
Cc72_00050087-RA,0.0,0.0,0.0,0.0,0.117797,0.0
Cc72_00050093-RA,2.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050098-RA,25.0,23.0,4.0,10.0,6.0,10.0
Cc72_00050102-RA,1733.0,1433.0,1500.0,881.0,1337.0,1209.0
Cc72_00050099-RA,224.0,171.0,160.0,163.0,122.0,155.0
Cc72_00050097-RA,329.0,288.0,247.0,247.0,304.0,129.0
Cc72_00050095-RA,1.0,1.0,2.0,0.0,1.0,5.0
Cc72_00050100-RA,1157.0,1185.0,1054.0,607.0,661.0,660.0
Cc72_00050101-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050103-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050104-RA,0.0,0.0,0.0,0.0,0.0,1.0
Cc72_00050105-RA,38.0,53.0,40.0,21.0,15.0,18.0
Cc72_00050107-RA,205.0,240.0,225.0,276.0,221.0,250.0
Cc72_00050111-RA,29.0,44.0,38.6357,32.0,47.4895,63.8118
Cc72_00050112-RA,5.0,6.0,9.0,13.0,17.0,7.0
Cc72_00050109-RA,14.0,47.0,47.0,48.0,69.0,62.0
Cc72_00050108-RA,809.0,642.0,625.0,448.0,492.0,653.0
Cc72_00050106-RA,429.0,328.0,328.0,247.0,271.0,364.0
Cc72_00050110-RA,0.0,0.0,3.0,0.0,0.0,0.0
Cc72_00050115-RA,58.35,58.0,57.4196,36.0,61.0,79.8508
Cc72_00050113-RA,135.757,172.209,151.644,108.431,164.518,178.827
Cc72_00050116-RA,0.0,1.0,2.0,0.0,1.0,5.0
Cc72_00050114-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050118-RA,3.0,5.0,2.0,4.0,4.0,0.0
Cc72_00050117-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050121-RA,0.0,0.0,0.0,0.0,1.0,0.0
Cc72_00050123-RA,1094.0,1198.0,937.0,1002.0,1121.0,1329.0
Cc72_00050120-RA,37.0,23.0,20.0,37.0,50.0,50.0
Cc72_00050122-RA,68.0,34.0,58.0,70.0,24.0,27.0
Cc72_00050119-RA,1.0,0.0,0.0,1.0,0.0,2.0
Cc72_00050129-RA,135.0,139.0,87.0,41.0,41.0,49.0
Cc72_00050128-RA,853.0,951.0,787.0,692.0,830.0,827.0
Cc72_00050124-RA,514.0,441.0,427.0,339.0,479.0,411.0
Cc72_00050125-RA,2861.0,2931.0,2403.0,1866.0,1488.0,2417.0
Cc72_00050133-RA,3715.0,4312.0,2440.0,1397.0,1703.0,2090.0
Cc72_00050131-RA,114.0,71.0,106.0,3.0,4.0,8.0
Cc72_00050130-RA,222.0,175.0,169.0,261.0,182.0,296.0
Cc72_00050137-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050146-RA,2694.0,2855.0,2279.0,2483.92,3032.0,2801.0
Cc72_00050145-RA,1658.0,252.0,4301.0,5954.0,3502.0,3880.0
Cc72_00050135-RA,146.0,143.0,169.0,41.0,29.0,99.0
Cc72_00050126-RA,49.0,27.0,42.0,22.0,17.0,44.0
Cc72_00050136-RA,1973.0,1342.0,1454.0,2147.0,1959.0,2022.0
Cc72_00050147-RA,309.0,153.0,337.0,668.0,477.0,686.0
Cc72_00050140-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050141-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050142-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050127-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050139-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050138-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050143-RA,191.811,127.685,122.751,140.442,195.486,169.043
Cc72_00050134-RA,14.0,36.0,19.0,5.0,7.0,10.0
Cc72_00050144-RA,7.0,3.0,5.0,11.0,2.0,21.0
Cc72_00050132-RA,0.0,2.0,0.0,0.0,0.0,0.0
Cc72_00050154-RA,880.0,896.0,676.0,553.0,944.0,762.0
Cc72_00050148-RA,233.0,201.0,186.0,111.0,139.0,153.0
Cc72_00050153-RA,598.0,540.0,608.0,818.0,593.0,547.0
Cc72_00050150-RA,20.0894,48.3233,29.3449,6.02976,4.00668,36.5989
Cc72_00050155-RA,13.1894,8.31502,11.2489,31.558,18.5138,36.9569
Cc72_00050151-RA,125.0,85.0,109.0,382.0,156.0,336.0
Cc72_00050152-RA,69.0,36.0,52.0,24.0,36.0,41.0
Cc72_00050149-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050162-RA,1.25,0.75,0.25,4.0,1.75,2.75
Cc72_00050164-RA,1.25,0.75,0.25,4.0,1.75,2.75
Cc72_00050156-RA,1560.0,1329.0,1130.0,1072.0,1145.0,1226.0
Cc72_00050157-RA,1760.0,1741.0,1469.0,48.0,87.0,123.0
Cc72_00050161-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050163-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050158-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050160-RA,11.0,11.0,7.0,4.0,8.0,11.0
Cc72_00050159-RA,18.0,39.0,32.0,53.0,32.0,52.0
Cc72_00050166-RA,1.25,0.75,0.25,4.0,1.75,2.75
Cc72_00050168-RA,1.25,0.75,0.25,4.0,1.75,2.75
Cc72_00050170-RA,165.0,160.0,118.183,159.0,315.0,99.0
Cc72_00050171-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050165-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050167-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050169-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050176-RA,2089.0,1433.0,1921.0,673.0,497.0,866.0
Cc72_00050175-RA,1729.55,1461.54,1433.78,1124.59,1259.0,1046.0
Cc72_00050177-RA,5412.0,4826.0,5629.0,5475.0,6054.0,6394.0
Cc72_00050173-RA,2.0,0.0,2.0,10.0,13.0,4.0
Cc72_00050174-RA,2613.0,2439.0,2230.0,1600.0,1246.0,1693.0
Cc72_00050172-RA,0.0,1.0,0.0,0.0,0.0,3.0
Cc72_00050184-RA,2696.0,2629.0,2262.0,2590.0,3366.0,2926.0
Cc72_00050180-RA,0.0,0.0,0.0,1.0,4.0,0.0
Cc72_00050181-RA,0.0,0.0,4.0,0.0,0.0,0.0
Cc72_00050178-RA,369.0,366.0,377.0,300.0,339.0,418.0
Cc72_00050189-RA,57.0,33.0,28.0,32.0,31.0,48.0
Cc72_00050182-RA,173.0,142.0,168.0,93.0,40.0,130.0
Cc72_00050179-RA,11.0,9.0,21.0,1.0,13.0,5.0
Cc72_00050183-RA,448.0,394.0,344.0,215.0,187.0,255.0
Cc72_00050187-RA,1100.0,1059.0,1073.0,884.0,1177.0,1110.0
Cc72_00050186-RA,2018.0,1758.0,1645.0,872.0,559.0,947.0
Cc72_00050188-RA,4886.0,4012.0,4375.0,3329.0,3523.0,3051.0
Cc72_00050185-RA,278.0,217.0,309.0,272.0,420.0,435.0
Cc72_00050190-RA,2472.0,1793.0,2338.0,2490.0,2345.0,2996.0
Cc72_00050191-RA,1.0,1.0,0.0,0.0,0.0,1.0
Cc72_00050192-RA,0.0,0.0,0.0,5.0,8.0,4.0
Cc72_00050195-RA,13.0,5.0,11.0,13.0,14.0,6.0
Cc72_00050198-RA,960.0,905.0,724.0,629.0,691.0,603.0
Cc72_00050193-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050194-RA,214.0,183.0,182.0,111.0,129.0,175.0
Cc72_00050197-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050196-RA,88.0,91.0,105.0,71.0,57.0,92.0
Cc72_00050200-RA,1138.0,1069.0,827.0,1407.0,1646.0,589.0
Cc72_00050203-RA,87.0,108.0,95.0,103.0,174.0,228.0
Cc72_00050199-RA,245.0,80.0,65.0,380.0,94.0,16.0
Cc72_00050204-RA,4786.0,4080.0,4246.0,2469.0,2950.0,3282.0
Cc72_00050206-RA,680.0,595.0,636.0,434.0,434.0,565.0
Cc72_00050205-RA,373.0,363.0,270.0,275.0,284.0,314.0
Cc72_00050201-RA,13.0,3.0,1.0,6.0,16.0,9.0
Cc72_00050207-RA,21.0,1.0,9.0,0.0,2.0,6.0
Cc72_00050202-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050213-RA,10093.0,5387.0,9546.0,18278.0,8781.0,27082.0
Cc72_00050209-RA,540.0,498.0,387.0,842.0,494.0,756.0
Cc72_00050212-RA,577.0,804.0,552.0,305.954,347.527,277.185
Cc72_00050208-RA,2.0,2.0,2.0,2.0,0.0,2.0
Cc72_00050210-RA,585.66,575.69,467.198,343.0,522.0,481.218
Cc72_00050211-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050218-RA,33.0,31.0,27.0,23.0,10.0,32.0
Cc72_00050216-RA,150.0,177.0,107.0,152.0,307.0,221.0
Cc72_00050217-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050215-RA,141.0,195.0,125.0,70.0,103.0,108.0
Cc72_00050214-RA,2.0,1.0,5.0,7.0,26.0,14.0
Cc72_00050220-RA,7367.0,5714.0,6654.0,6776.0,6795.0,7356.77
Cc72_00050219-RA,2321.0,2215.0,1854.0,1729.0,2676.0,1937.0
Cc72_00050224-RA,712.0,606.0,690.0,490.0,503.0,564.0
Cc72_00050225-RA,6160.0,5816.0,4911.0,14126.0,12531.0,11551.0
Cc72_00050222-RA,4.0,0.0,0.0,2.0,0.0,0.0
Cc72_00050221-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050223-RA,35.0,21.0,19.0,10.0,27.0,33.0
Cc72_00050227-RA,116.0,161.0,39.0,0.0,0.0,0.0
Cc72_00050226-RA,3.0,2.0,6.0,24.0,6.0,7.0
Cc72_00050229-RA,296.0,282.0,257.0,57.0,61.0,76.0
Cc72_00050228-RA,731.0,806.0,537.0,128.0,260.0,284.0
Cc72_00050230-RA,642.0,458.0,505.0,491.0,570.0,609.0
Cc72_00050231-RA,0.0,1.0,2.0,0.0,0.0,0.0
Cc72_00050233-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050239-RA,150.0,195.0,135.0,162.0,214.0,193.0
Cc72_00050237-RA,947.412,974.833,800.298,485.024,551.785,811.379
Cc72_00050232-RA,1294.0,1068.0,1070.0,1031.0,1433.0,1181.0
Cc72_00050235-RA,0.0,0.0,0.0,3.57302,0.0,0.0
Cc72_00050240-RA,86.0,160.0,36.0,5.0,5.0,0.0
Cc72_00050234-RA,781.054,743.828,759.978,435.391,431.768,660.876
Cc72_00050236-RA,1174.59,1287.01,986.634,899.597,821.02,1317.06
Cc72_00050238-RA,0.0,0.0,0.0,3.0,0.0,0.0
Cc72_00050243-RA,193.0,245.0,140.0,17.0,38.0,39.0
Cc72_00050248-RA,262.0,102.0,176.0,159.0,118.0,265.0
Cc72_00050246-RA,270.349,244.0,234.0,232.0,164.068,282.058
Cc72_00050247-RA,1260.0,1065.0,965.0,822.0,1446.0,878.0
Cc72_00050244-RA,2.19497,13.4939,15.0,5.10042,13.179,18.5384
Cc72_00050242-RA,370.0,407.0,295.0,225.0,328.0,314.0
Cc72_00050245-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050241-RA,11259.0,5813.0,9396.0,4908.0,3928.0,4314.0
Cc72_00050251-RA,510.0,648.0,495.0,116.0,122.0,216.0
Cc72_00050250-RA,0.0,1.0,0.0,0.0,0.0,0.0
Cc72_00050252-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050249-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050254-RA,174.0,270.0,83.0,3.0,3.0,5.0
Cc72_00050253-RA,24.0,28.0,30.0,20.0,33.0,42.0
Cc72_00050255-RA,2233.0,2044.0,1643.0,1080.0,1677.0,2000.0
Cc72_00050257-RA,291.0,376.0,458.0,69.0,34.0,193.0
Cc72_00050256-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050258-RA,0.0,0.0,2.0,0.0,0.0,0.0
Cc72_00050263-RA,5860.0,4288.0,5213.0,2933.0,2809.0,3407.0
Cc72_00050259-RA,21.0,17.0,25.0,13.0,22.0,25.0
Cc72_00050260-RA,3058.0,2975.0,2490.0,4023.0,4441.0,3732.0
Cc72_00050261-RA,1566.0,1165.0,1232.0,786.0,858.0,1050.0
Cc72_00050262-RA,329.0,306.0,194.0,127.0,54.0,150.0
Cc72_00050265-RA,1276.0,1067.59,1152.21,8437.65,9612.69,3271.0
Cc72_00050266-RA,2.0,5.0,0.0,0.0,0.0,0.0
Cc72_00050264-RA,581.0,601.0,560.0,528.0,526.0,717.0
Cc72_00050267-RA,57.0,31.0,38.0,60.0,57.0,70.0
Cc72_00050276-RA,7351.92,5729.96,6695.88,5944.79,5151.46,6458.64
Cc72_00050268-RA,635.0,614.0,442.0,528.0,615.0,672.0
Cc72_00050269-RA,2033.0,1684.0,1725.0,1599.0,1526.0,2027.0
Cc72_00050270-RA,965.0,1239.0,848.0,34.0,184.0,84.0
Cc72_00050271-RA,10.0,18.0,28.0,94.0,91.0,72.0
Cc72_00050273-RA,26.0,35.0,12.0,18.0,36.0,10.0
Cc72_00050272-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050274-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050275-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050280-RA,506.0,408.0,444.0,585.0,452.0,651.0
Cc72_00050283-RA,8.0,1.0,14.0,3.0,9.0,3.0
Cc72_00050281-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050277-RA,69.0813,43.0418,113.12,243.207,318.545,303.363
Cc72_00050282-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050279-RA,1004.0,986.0,819.0,691.0,1015.0,998.0
Cc72_00050278-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050289-RA,262.0,174.0,243.0,355.0,552.0,376.0
Cc72_00050286-RA,2.0,2.0,2.0,0.0,7.0,1.0
Cc72_00050287-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050288-RA,328.0,351.0,320.0,336.0,416.0,352.0
Cc72_00050284-RA,1.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050285-RA,0.0,0.0,0.0,2.0,3.0,0.0
Cc72_00050293-RA,9.76081,8.39393,6.07123,11.3003,15.3837,1.60498
Cc72_00050290-RA,1291.0,1515.0,1614.0,915.0,686.0,866.0
Cc72_00050295-RA,626.0,540.0,494.0,602.0,589.0,1093.0
Cc72_00050294-RA,283.0,222.0,205.0,129.0,178.0,184.0
Cc72_00050292-RA,509.0,460.0,378.0,500.0,553.0,720.0
Cc72_00050297-RA,674.0,921.0,851.0,1311.0,737.0,1658.0
Cc72_00050291-RA,443.0,435.0,402.0,160.0,206.0,225.0
Cc72_00050296-RA,3734.0,6695.0,3357.0,3992.0,7810.0,7331.0
Cc72_00050301-RA,238.0,156.0,149.0,202.0,384.0,306.0
Cc72_00050298-RA,1626.0,1590.0,1129.0,742.0,1377.0,1217.0
Cc72_00050300-RA,143.0,139.0,101.0,37.0,10.0,37.0
Cc72_00050304-RA,933.0,1112.0,888.0,969.0,1081.0,1079.0
Cc72_00050303-RA,4499.0,3658.0,3215.0,3047.0,1832.0,3811.0
Cc72_00050302-RA,853.0,654.0,698.0,591.0,828.0,807.0
Cc72_00050299-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00050310-RA,0.0,0.0,0.0,0.0,2.0,0.0
