Name,Spearman
Cc72_00045019-RA,0.428571429
Cc72_00045016-RA,-0.535714286
Cc72_00045021-RA,-0.964285714
Cc72_00045022-RA,-0.357142857
Cc72_00045018-RA,0.857142857
Cc72_00045014-RA,
Cc72_00045012-RA,
Cc72_00045011-RA,
Cc72_00045009-RA,
Cc72_00045015-RA,
Cc72_00045013-RA,
Cc72_00045010-RA,
Cc72_00045024-RA,0.669893845
Cc72_00045027-RA,-0.25
Cc72_00045023-RA,0.607142857
Cc72_00045025-RA,-0.857142857
Cc72_00045029-RA,0.801783726
Cc72_00045028-RA,-0.40824829
Cc72_00045026-RA,-0.678571429
Cc72_00045030-RA,
Cc72_00045031-RA,
Cc72_00045040-RA,-0.785714286
Cc72_00045037-RA,-0.892857143
Cc72_00045035-RA,-0.357142857
Cc72_00045034-RA,0.334946923
Cc72_00045041-RA,-0.071428571
Cc72_00045032-RA,-0.535714286
Cc72_00045033-RA,0.321428571
Cc72_00045038-RA,-0.612372436
Cc72_00045036-RA,0.714285714
Cc72_00045039-RA,0.142857143
Cc72_00045042-RA,0
Cc72_00045043-RA,-0.857142857
Cc72_00045046-RA,-0.214285714
Cc72_00045051-RA,
Cc72_00045044-RA,-0.785714286
Cc72_00045048-RA,-0.535714286
Cc72_00045045-RA,-0.107142857
Cc72_00045049-RA,-0.678571429
Cc72_00045047-RA,
Cc72_00045050-RA,0.40824829
Cc72_00045053-RA,-0.892857143
Cc72_00045056-RA,-0.928571429
Cc72_00045057-RA,0.714285714
Cc72_00045054-RA,-0.428571429
Cc72_00045055-RA,-0.648674973
Cc72_00045052-RA,
Cc72_00045059-RA,
Cc72_00045058-RA,-0.214285714
Cc72_00045060-RA,-0.72074997
Cc72_00045063-RA,0.472866244
Cc72_00045064-RA,-0.75
Cc72_00045062-RA,-0.857142857
Cc72_00045061-RA,-0.571428571
Cc72_00045072-RA,
Cc72_00045074-RA,0.089087081
Cc72_00045068-RA,0.267261242
Cc72_00045077-RA,-0.285714286
Cc72_00045071-RA,0.400891863
Cc72_00045070-RA,0.428571429
Cc72_00045076-RA,0.464285714
Cc72_00045073-RA,0.785714286
Cc72_00045065-RA,-0.204124145
Cc72_00045069-RA,0.25226249
Cc72_00045066-RA,0.072074997
Cc72_00045067-RA,-0.204124145
Cc72_00045075-RA,-0.75
Cc72_00045080-RA,0
Cc72_00045081-RA,-0.678571429
Cc72_00045078-RA,-0.821428571
Cc72_00045079-RA,-0.177324841
Cc72_00045090-RA,
Cc72_00045089-RA,-0.142857143
Cc72_00045087-RA,
Cc72_00045085-RA,0.714285714
Cc72_00045088-RA,0.285714286
Cc72_00045082-RA,-0.489978944
Cc72_00045091-RA,-0.714285714
Cc72_00045093-RA,-0.214285714
Cc72_00045084-RA,
Cc72_00045083-RA,
Cc72_00045092-RA,
Cc72_00045086-RA,0
Cc72_00045094-RA,-0.370624658
Cc72_00045095-RA,0.321428571
Cc72_00045098-RA,
Cc72_00045096-RA,
Cc72_00045097-RA,
Cc72_00045100-RA,
Cc72_00045101-RA,
Cc72_00045102-RA,
Cc72_00045099-RA,0
Cc72_00045105-RA,0.333562192
Cc72_00045107-RA,0.25
Cc72_00045104-RA,0.357142857
Cc72_00045106-RA,
Cc72_00045103-RA,
Cc72_00045111-RA,
Cc72_00045110-RA,0.222717702
Cc72_00045109-RA,
Cc72_00045108-RA,-0.428571429
Cc72_00045112-RA,-0.788110406
Cc72_00045115-RA,0.214285714
Cc72_00045114-RA,
Cc72_00045113-RA,0.579066024
Cc72_00045116-RA,-0.857142857
Cc72_00045118-RA,0.222374795
Cc72_00045126-RA,0.642857143
Cc72_00045124-RA,-0.214285714
Cc72_00045123-RA,-0.5
Cc72_00045122-RA,
Cc72_00045121-RA,
Cc72_00045120-RA,
Cc72_00045117-RA,-0.612372436
Cc72_00045119-RA,-0.666693722
Cc72_00045125-RA,0.285714286
Cc72_00045130-RA,0.25
Cc72_00045129-RA,0.296499727
Cc72_00045128-RA,0.107142857
Cc72_00045127-RA,-0.607142857
Cc72_00045133-RA,-0.489978944
Cc72_00045132-RA,0.642857143
Cc72_00045131-RA,-0.857142857
Cc72_00045139-RA,0.512271764
Cc72_00045138-RA,0.612372436
Cc72_00045135-RA,-0.40824829
Cc72_00045137-RA,
Cc72_00045136-RA,
Cc72_00045140-RA,-0.678571429
Cc72_00045134-RA,-0.642857143
Cc72_00045144-RA,0.95499371
Cc72_00045145-RA,0.357142857
Cc72_00045141-RA,-0.204124145
Cc72_00045143-RA,
Cc72_00045142-RA,-0.785714286
Cc72_00045148-RA,-0.756787469
Cc72_00045146-RA,-0.642857143
Cc72_00045149-RA,-0.857142857
Cc72_00045147-RA,0.714285714
Cc72_00045153-RA,
Cc72_00045152-RA,0.44474959
Cc72_00045151-RA,
Cc72_00045156-RA,0.357142857
Cc72_00045154-RA,-0.778311782
Cc72_00045155-RA,0.678571429
Cc72_00045159-RA,0.428571429
Cc72_00045161-RA,-0.40824829
Cc72_00045160-RA,-0.757240185
Cc72_00045157-RA,0.285714286
Cc72_00045158-RA,-0.5
Cc72_00045150-RA,
Cc72_00045164-RA,-0.667124385
Cc72_00045162-RA,-0.828862466
Cc72_00045165-RA,0.75
Cc72_00045167-RA,0.464285714
Cc72_00045163-RA,-0.88949918
Cc72_00045166-RA,
Cc72_00045170-RA,0.785714286
Cc72_00045169-RA,-0.464285714
Cc72_00045168-RA,-0.321428571
Cc72_00045171-RA,-0.866921447
Cc72_00045172-RA,0.214285714
Cc72_00045175-RA,-0.642857143
Cc72_00045173-RA,0.428571429
Cc72_00045177-RA,0.607142857
Cc72_00045178-RA,0.857142857
Cc72_00045174-RA,
Cc72_00045176-RA,
Cc72_00045185-RA,
Cc72_00045183-RA,
Cc72_00045186-RA,0.785714286
Cc72_00045179-RA,
Cc72_00045187-RA,
Cc72_00045184-RA,
Cc72_00045181-RA,0.668153105
Cc72_00045180-RA,
Cc72_00045182-RA,
Cc72_00045188-RA,-0.185312329
Cc72_00045189-RA,-0.714285714
Cc72_00045190-RA,0.392857143
Cc72_00045193-RA,
Cc72_00045192-RA,-0.392857143
Cc72_00045191-RA,0.392857143
Cc72_00045194-RA,
Cc72_00045196-RA,0.607142857
Cc72_00045199-RA,0.392857143
Cc72_00045195-RA,-0.906326967
Cc72_00045197-RA,
Cc72_00045198-RA,
Cc72_00045200-RA,0.607142857
Cc72_00045201-RA,-0.035714286
Cc72_00045202-RA,-0.801783726
Cc72_00045203-RA,-0.571428571
Cc72_00045206-RA,-0.392857143
Cc72_00045204-RA,0.214285714
Cc72_00045205-RA,
Cc72_00045207-RA,0.464285714
Cc72_00045208-RA,
Cc72_00045209-RA,0.142857143
Cc72_00045210-RA,-0.214285714
Cc72_00045214-RA,
Cc72_00045215-RA,-0.142857143
Cc72_00045213-RA,0.571428571
Cc72_00045212-RA,-0.204124145
Cc72_00045211-RA,
Cc72_00045217-RA,
Cc72_00045218-RA,
Cc72_00045219-RA,
Cc72_00045216-RA,
Cc72_00045220-RA,0.821428571
Cc72_00045221-RA,0.321428571
Cc72_00045223-RA,
Cc72_00045222-RA,
Cc72_00045224-RA,-0.72074997
Cc72_00045226-RA,-0.071428571
Cc72_00045225-RA,-0.571428571
Cc72_00045229-RA,0.035714286
Cc72_00045230-RA,-0.489978944
Cc72_00045227-RA,
Cc72_00045228-RA,
Cc72_00045231-RA,-0.785714286
Cc72_00045233-RA,0.357142857
Cc72_00045232-RA,-0.267261242
Cc72_00045235-RA,
Cc72_00045234-RA,
Cc72_00045237-RA,-0.612372436
Cc72_00045236-RA,
Cc72_00045239-RA,-0.801783726
Cc72_00045238-RA,-0.5
Cc72_00045240-RA,0.40824829
Cc72_00045241-RA,
Cc72_00045242-RA,-0.857142857
Cc72_00045243-RA,0.144149994
Cc72_00045245-RA,-0.95499371
Cc72_00045244-RA,0.098513801
Cc72_00045246-RA,-0.285714286
Cc72_00045247-RA,-0.612372436
Cc72_00045248-RA,
Cc72_00045250-RA,-0.5
Cc72_00045249-RA,
Cc72_00045251-RA,-0.142857143
Cc72_00045255-RA,-0.612372436
Cc72_00045253-RA,-0.900937463
Cc72_00045254-RA,-0.801783726
Cc72_00045252-RA,
Cc72_00045256-RA,-0.579066024
Cc72_00045257-RA,
Cc72_00045258-RA,
Cc72_00045259-RA,
Cc72_00045262-RA,-0.801783726
Cc72_00045260-RA,-0.792824967
Cc72_00045261-RA,-0.259437261
Cc72_00045263-RA,
Cc72_00045264-RA,
Cc72_00045265-RA,
Cc72_00045266-RA,
Cc72_00045268-RA,-0.204124145
Cc72_00045267-RA,0.579066024
Cc72_00045270-RA,-0.035714286
Cc72_00045269-RA,0.214285714
Cc72_00045272-RA,-0.612372436
Cc72_00045271-RA,-0.642857143
Cc72_00045273-RA,-0.900937463
Cc72_00045277-RA,0.610785565
Cc72_00045282-RA,0.857142857
Cc72_00045280-RA,0
Cc72_00045281-RA,0.678571429
Cc72_00045275-RA,0
Cc72_00045274-RA,0.204124145
Cc72_00045276-RA,
Cc72_00045278-RA,-0.428571429
Cc72_00045279-RA,0.25
Cc72_00045283-RA,
Cc72_00045284-RA,-0.204124145
Cc72_00045285-RA,-0.576599976
Cc72_00045286-RA,-0.785714286
Cc72_00045287-RA,-0.107142857
Cc72_00045288-RA,-0.071428571
Cc72_00045291-RA,-0.25
Cc72_00045289-RA,0.078811041
Cc72_00045292-RA,
Cc72_00045290-RA,
Cc72_00045294-RA,
Cc72_00045293-RA,
Cc72_00045295-RA,
Cc72_00045296-RA,-0.612372436
Cc72_00045297-RA,-0.400891863
Cc72_00045298-RA,-0.612372436
Cc72_00045300-RA,
Cc72_00045299-RA,
Cc72_00045302-RA,
Cc72_00045303-RA,
Cc72_00045301-RA,0.178571429
Cc72_00045306-RA,
Cc72_00045304-RA,
Cc72_00045309-RA,
Cc72_00045307-RA,
Cc72_00045308-RA,
Cc72_00045305-RA,
Cc72_00045310-RA,
Cc72_00045311-RA,-0.074124932
Cc72_00045312-RA,0.071428571
Cc72_00045314-RA,-0.612372436
Cc72_00045315-RA,
Cc72_00045313-RA,
Cc72_00045316-RA,-0.428571429
Cc72_00045317-RA,0.392857143
Cc72_00045319-RA,-0.928571429
Cc72_00045318-RA,
Cc72_00045320-RA,-0.612372436
Cc72_00045322-RA,-0.396412484
Cc72_00045321-RA,-0.857142857
Cc72_00045324-RA,-0.642857143
Cc72_00045323-RA,-0.866921447
Cc72_00045325-RA,-0.25
Cc72_00045326-RA,-0.857142857
Cc72_00045327-RA,-0.5
Cc72_00045328-RA,
Cc72_00045329-RA,-0.25226249
Cc72_00045330-RA,0.180187493
Cc72_00045331-RA,-0.392857143
Cc72_00045334-RA,
Cc72_00045332-RA,
Cc72_00045333-RA,
Cc72_00045335-RA,
Cc72_00045336-RA,-0.612372436
Cc72_00045337-RA,-0.204124145
Cc72_00045338-RA,
Cc72_00045339-RA,
Cc72_00045340-RA,-0.357142857
Cc72_00045342-RA,0.071428571
Cc72_00045341-RA,
Cc72_00045344-RA,-0.214285714
Cc72_00045343-RA,0.678571429
Cc72_00045345-RA,-0.428571429
Cc72_00045346-RA,0
Cc72_00045347-RA,0.535714286
Cc72_00045348-RA,
Cc72_00045349-RA,0.821428571
Cc72_00045350-RA,0.285714286
Cc72_00045351-RA,
Cc72_00045352-RA,-0.5
Cc72_00045355-RA,0.214285714
Cc72_00045356-RA,0.180187493
Cc72_00045357-RA,-0.612372436
Cc72_00045354-RA,-0.259437261
Cc72_00045353-RA,-0.807813166
Cc72_00045360-RA,0.214285714
Cc72_00045359-RA,
Cc72_00045358-RA,
Cc72_00045361-RA,
Cc72_00045362-RA,-0.071428571
Cc72_00045363-RA,-0.612372436
Cc72_00045365-RA,
Cc72_00045364-RA,-0.815374248
Cc72_00045366-RA,-0.72074997
Cc72_00045368-RA,0.785714286
Cc72_00045367-RA,-0.098513801
Cc72_00045369-RA,-0.612372436
Cc72_00045372-RA,0.357142857
Cc72_00045371-RA,
Cc72_00045370-RA,
Cc72_00045373-RA,
Cc72_00045376-RA,-0.185312329
Cc72_00045374-RA,0
Cc72_00045375-RA,
Cc72_00045380-RA,0.678571429
Cc72_00045377-RA,-0.678571429
Cc72_00045378-RA,-0.107142857
Cc72_00045379-RA,-0.821428571
Cc72_00045381-RA,-0.785714286
Cc72_00045382-RA,0.571428571
Cc72_00045384-RA,
Cc72_00045385-RA,
Cc72_00045383-RA,0.40824829
Cc72_00045387-RA,-0.852436714
Cc72_00045386-RA,-0.801783726
Cc72_00045388-RA,
Cc72_00045390-RA,-0.071428571
Cc72_00045389-RA,-0.642857143
Cc72_00045391-RA,-0.801783726
Cc72_00045394-RA,0.75
Cc72_00045392-RA,
Cc72_00045393-RA,
Cc72_00045396-RA,-0.071428571
Cc72_00045395-RA,0.178571429
Cc72_00045397-RA,
Cc72_00045398-RA,
Cc72_00045399-RA,0.204124145
Cc72_00045400-RA,
Cc72_00045401-RA,0.428571429
Cc72_00045402-RA,
Cc72_00045403-RA,
Cc72_00045404-RA,-0.178571429
Cc72_00045406-RA,0.107142857
Cc72_00045405-RA,0.107142857
Cc72_00045409-RA,
Cc72_00045408-RA,
Cc72_00045407-RA,0.356348323
Cc72_00045410-RA,-0.612372436
Cc72_00045411-RA,
Cc72_00045413-RA,0.107142857
Cc72_00045412-RA,-0.612372436
Cc72_00045414-RA,
Cc72_00045415-RA,
Cc72_00045416-RA,0.5
Cc72_00045417-RA,
Cc72_00045418-RA,-0.866921447
Cc72_00045419-RA,-0.704186851
Cc72_00045420-RA,-0.571428571
Cc72_00045424-RA,0.857142857
Cc72_00045423-RA,-0.785714286
Cc72_00045422-RA,0.321428571
Cc72_00045421-RA,-0.089087081
Cc72_00045425-RA,0.75
Cc72_00045426-RA,
Cc72_00045427-RA,-0.612372436
Cc72_00045428-RA,
Cc72_00045429-RA,0.25
Cc72_00045430-RA,-0.678571429
Cc72_00045431-RA,-0.785714286
Cc72_00045432-RA,
Cc72_00045433-RA,-0.357142857
Cc72_00045435-RA,0.40824829
Cc72_00045434-RA,0.610785565
Cc72_00045438-RA,
Cc72_00045436-RA,
Cc72_00045437-RA,
Cc72_00045441-RA,
Cc72_00045440-RA,
Cc72_00045439-RA,0.428571429
Cc72_00045442-RA,-0.828862466
Cc72_00045443-RA,0.445435403
Cc72_00045445-RA,0.630061919
Cc72_00045444-RA,
Cc72_00045449-RA,-0.612372436
Cc72_00045447-RA,
Cc72_00045448-RA,
Cc72_00045446-RA,-0.04454354
Cc72_00045451-RA,
Cc72_00045450-RA,
Cc72_00045452-RA,-0.612372436
Cc72_00045453-RA,
Cc72_00045455-RA,
Cc72_00045454-RA,
Cc72_00045456-RA,
Cc72_00045457-RA,
Cc72_00045458-RA,
Cc72_00045459-RA,
Cc72_00045461-RA,0.40824829
Cc72_00045460-RA,
Cc72_00045462-RA,0.222717702
Cc72_00045464-RA,0.157622081
Cc72_00045469-RA,-0.40824829
Cc72_00045465-RA,-0.464285714
Cc72_00045463-RA,0
Cc72_00045466-RA,0.107142857
Cc72_00045467-RA,-0.612372436
Cc72_00045468-RA,0.576599976
Cc72_00045470-RA,-0.214285714
Cc72_00045471-RA,-0.107142857
Cc72_00045473-RA,
Cc72_00045475-RA,
Cc72_00045472-RA,0.489978944
Cc72_00045474-RA,
Cc72_00045477-RA,0.204124145
Cc72_00045476-RA,
Cc72_00045478-RA,-0.40824829
Cc72_00045479-RA,-0.40824829
Cc72_00045484-RA,-0.892857143
Cc72_00045485-RA,0.668153105
Cc72_00045481-RA,
Cc72_00045480-RA,-0.612372436
Cc72_00045486-RA,0.75
Cc72_00045482-RA,-0.01970276
Cc72_00045483-RA,-0.037062466
Cc72_00045487-RA,
Cc72_00045488-RA,
Cc72_00045491-RA,-0.801783726
Cc72_00045489-RA,
Cc72_00045490-RA,
Cc72_00045492-RA,
Cc72_00045496-RA,0.107142857
Cc72_00045495-RA,
Cc72_00045494-RA,
Cc72_00045493-RA,0
Cc72_00045497-RA,-0.40824829
Cc72_00045501-RA,
Cc72_00045498-RA,-0.571428571
Cc72_00045500-RA,0.25
Cc72_00045499-RA,-0.407687124
Cc72_00045504-RA,0.25
Cc72_00045505-RA,0.607142857
Cc72_00045502-RA,
Cc72_00045503-RA,0.892857143
Cc72_00045507-RA,-0.678571429
Cc72_00045506-RA,-0.821428571
Cc72_00045509-RA,0.357142857
Cc72_00045508-RA,0.360374985
Cc72_00045510-RA,-0.214285714
Cc72_00045512-RA,
Cc72_00045511-RA,-0.133630621
Cc72_00045513-RA,0.25
Cc72_00045514-RA,
Cc72_00045515-RA,
Cc72_00045517-RA,-0.612372436
Cc72_00045516-RA,-0.785714286
Cc72_00045519-RA,0.222717702
Cc72_00045520-RA,
Cc72_00045518-RA,
Cc72_00045521-RA,-0.285714286
Cc72_00045522-RA,-0.857142857
Cc72_00045523-RA,0.25
Cc72_00045525-RA,-0.75
Cc72_00045524-RA,-0.071428571
Cc72_00045526-RA,-0.360374985
Cc72_00045527-RA,0.035714286
Cc72_00045528-RA,-0.142857143
Cc72_00045529-RA,0.40824829
Cc72_00045530-RA,0
Cc72_00045531-RA,0.785714286
Cc72_00045532-RA,-0.035714286
Cc72_00045533-RA,-0.810843716
Cc72_00045534-RA,
Cc72_00045535-RA,
Cc72_00045537-RA,
Cc72_00045536-RA,
Cc72_00045538-RA,-0.857142857
Cc72_00045539-RA,0
Cc72_00045540-RA,
Cc72_00045542-RA,
Cc72_00045541-RA,-0.40824829
Cc72_00045546-RA,
Cc72_00045547-RA,-0.610785565
Cc72_00045543-RA,
Cc72_00045544-RA,-0.612372436
Cc72_00045545-RA,-0.630061919
Cc72_00045550-RA,-0.866921447
Cc72_00045552-RA,
Cc72_00045549-RA,-0.214285714
Cc72_00045551-RA,0.579066024
Cc72_00045548-RA,-0.571428571
Cc72_00045553-RA,
Cc72_00045554-RA,0.428571429
Cc72_00045555-RA,-0.607142857
Cc72_00045556-RA,
Cc72_00045560-RA,0.357142857
Cc72_00045557-RA,
Cc72_00045558-RA,-0.107142857
Cc72_00045561-RA,-0.453163484
Cc72_00045562-RA,0
Cc72_00045559-RA,0
Cc72_00045564-RA,
Cc72_00045563-RA,
Cc72_00045565-RA,
Cc72_00045566-RA,
Cc72_00045567-RA,
Cc72_00045568-RA,-0.180187493
Cc72_00045569-RA,
Cc72_00045570-RA,-0.178174161
Cc72_00045572-RA,-0.267261242
Cc72_00045571-RA,
Cc72_00045573-RA,-0.612372436
Cc72_00045574-RA,
Cc72_00045575-RA,-0.204124145
Cc72_00045576-RA,
Cc72_00045577-RA,
Cc72_00045581-RA,-0.821428571
Cc72_00045578-RA,
Cc72_00045580-RA,0.785714286
Cc72_00045582-RA,-0.714285714
Cc72_00045579-RA,0
Cc72_00045583-RA,
Cc72_00045584-RA,-0.785714286
Cc72_00045585-RA,
Cc72_00045586-RA,-0.5
Cc72_00045592-RA,-0.774806218
Cc72_00045591-RA,
Cc72_00045589-RA,
Cc72_00045587-RA,
Cc72_00045590-RA,
Cc72_00045588-RA,
Cc72_00045595-RA,
Cc72_00045593-RA,-0.177324841
Cc72_00045594-RA,
Cc72_00045598-RA,0.630061919
Cc72_00045597-RA,-0.669893845
Cc72_00045596-RA,0.612372436
Cc72_00045599-RA,-0.534522484
Cc72_00045601-RA,
Cc72_00045600-RA,
Cc72_00045602-RA,
Cc72_00045603-RA,0.579066024
Cc72_00045604-RA,0.714285714
Cc72_00045605-RA,
Cc72_00045607-RA,
Cc72_00045606-RA,0.126131245
Cc72_00045608-RA,
Cc72_00045609-RA,-0.857142857
Cc72_00045612-RA,-0.756787469
Cc72_00045611-RA,-0.801783726
Cc72_00045610-RA,-0.963624112
Cc72_00045613-RA,
Cc72_00045616-RA,
Cc72_00045615-RA,0.591082805
Cc72_00045614-RA,
Cc72_00045617-RA,
Cc72_00045618-RA,
Cc72_00045620-RA,
Cc72_00045619-RA,-0.535714286
Cc72_00045621-RA,
Cc72_00045622-RA,
Cc72_00045623-RA,
Cc72_00045624-RA,-0.612372436
Cc72_00045627-RA,0.428571429
Cc72_00045625-RA,
Cc72_00045626-RA,
Cc72_00045628-RA,
Cc72_00045630-RA,-0.612372436
Cc72_00045631-RA,
Cc72_00045629-RA,0.40824829
Cc72_00045633-RA,0
Cc72_00045635-RA,-0.204124145
Cc72_00045636-RA,
Cc72_00045632-RA,
Cc72_00045637-RA,
Cc72_00045634-RA,0.035714286
Cc72_00045638-RA,0.857142857
Cc72_00045639-RA,0.035714286
Cc72_00045641-RA,-0.801783726
Cc72_00045640-RA,-0.892857143
Cc72_00045642-RA,0.142857143
Cc72_00045643-RA,-0.607142857
Cc72_00045644-RA,0.821428571
Cc72_00045645-RA,-0.107142857
Cc72_00045646-RA,0.714285714
Cc72_00045650-RA,0.714285714
Cc72_00045648-RA,
Cc72_00045649-RA,
Cc72_00045647-RA,
Cc72_00045651-RA,
Cc72_00045652-RA,0.857142857
Cc72_00045654-RA,
Cc72_00045655-RA,0.464285714
Cc72_00045653-RA,-0.668153105
Cc72_00045657-RA,
Cc72_00045656-RA,0.071428571
Cc72_00045660-RA,0.535714286
Cc72_00045658-RA,0.432449982
Cc72_00045659-RA,
Cc72_00045661-RA,0.540562478
Cc72_00045662-RA,
Cc72_00045663-RA,-0.178571429
Cc72_00045665-RA,-0.926561646
Cc72_00045664-RA,
Cc72_00045666-RA,-0.612372436
Cc72_00045667-RA,0.035714286
Cc72_00045671-RA,-0.757240185
Cc72_00045668-RA,0.321428571
Cc72_00045669-RA,
Cc72_00045670-RA,0.428571429
Cc72_00045674-RA,0.400891863
Cc72_00045673-RA,
Cc72_00045675-RA,
Cc72_00045672-RA,
Cc72_00045677-RA,
Cc72_00045676-RA,0.534522484
Cc72_00045678-RA,
Cc72_00045681-RA,0.612372436
Cc72_00045680-RA,0.612372436
Cc72_00045679-RA,-0.612372436
Cc72_00045683-RA,-0.72074997
Cc72_00045684-RA,0.612372436
Cc72_00045682-RA,
Cc72_00045685-RA,-0.40824829
Cc72_00045686-RA,-0.612372436
Cc72_00045687-RA,-0.178174161
Cc72_00045689-RA,-0.612372436
Cc72_00045690-RA,-0.534522484
Cc72_00045688-RA,-0.296499727
Cc72_00045691-RA,
Cc72_00045692-RA,-0.40824829
Cc72_00045693-RA,0.400891863
Cc72_00045694-RA,
Cc72_00045695-RA,-0.778311782
Cc72_00045696-RA,0.267261242
Cc72_00045699-RA,-0.612372436
Cc72_00045698-RA,
Cc72_00045697-RA,
Cc72_00045700-RA,
Cc72_00045701-RA,0.098513801
Cc72_00045704-RA,0.40824829
Cc72_00045702-RA,-0.75
Cc72_00045703-RA,0.75
Cc72_00045705-RA,
Cc72_00045706-RA,-0.866921447
Cc72_00045707-RA,
Cc72_00045708-RA,
Cc72_00045709-RA,
Cc72_00045710-RA,
Cc72_00045712-RA,-0.534522484
Cc72_00045711-RA,-0.142857143
Cc72_00045713-RA,0.035714286
Cc72_00045716-RA,-0.821428571
Cc72_00045714-RA,
Cc72_00045715-RA,-0.607142857
Cc72_00045718-RA,0.037062466
Cc72_00045717-RA,
Cc72_00045720-RA,0.204124145
Cc72_00045719-RA,-0.612372436
Cc72_00045721-RA,
Cc72_00045722-RA,
Cc72_00045725-RA,-0.25
Cc72_00045724-RA,-0.857142857
Cc72_00045723-RA,
Cc72_00045726-RA,-0.414431233
Cc72_00045727-RA,
Cc72_00045728-RA,
Cc72_00045729-RA,-0.518874522
Cc72_00045730-RA,-0.535714286
Cc72_00045731-RA,-0.178571429
Cc72_00045732-RA,
Cc72_00045733-RA,
Cc72_00045734-RA,
Cc72_00045736-RA,
Cc72_00045735-RA,
Cc72_00045737-RA,
Cc72_00045738-RA,
Cc72_00045739-RA,
Cc72_00045740-RA,-0.035714286
Cc72_00045741-RA,-0.741249317
Cc72_00045743-RA,-0.107142857
Cc72_00045744-RA,-0.857142857
Cc72_00045742-RA,
Cc72_00045745-RA,-0.612372436
Cc72_00045746-RA,
Cc72_00045747-RA,
Cc72_00045748-RA,-0.214285714
Cc72_00045753-RA,-0.464285714
Cc72_00045749-RA,0.714285714
Cc72_00045750-RA,0
Cc72_00045751-RA,0.285714286
Cc72_00045752-RA,
Cc72_00045754-RA,-0.072074997
Cc72_00045755-RA,-0.5
Cc72_00045756-RA,
Cc72_00045757-RA,0
Cc72_00045758-RA,0.821428571
Cc72_00045759-RA,-0.267261242
Cc72_00045761-RA,-0.198206242
Cc72_00045760-RA,
Cc72_00045762-RA,-0.107142857
Cc72_00045766-RA,
Cc72_00045765-RA,
Cc72_00045764-RA,
Cc72_00045763-RA,0.321428571
Cc72_00045769-RA,
Cc72_00045767-RA,
Cc72_00045768-RA,
Cc72_00045771-RA,
Cc72_00045770-RA,0.964285714
Cc72_00045774-RA,
Cc72_00045773-RA,0.357142857
Cc72_00045772-RA,
Cc72_00045775-RA,
Cc72_00045777-RA,-0.610785565
Cc72_00045776-RA,0
Cc72_00045778-RA,0.078811041
Cc72_00045783-RA,
Cc72_00045784-RA,
Cc72_00045782-RA,
Cc72_00045785-RA,-0.071428571
Cc72_00045779-RA,
Cc72_00045786-RA,-0.612372436
Cc72_00045780-RA,
Cc72_00045781-RA,
Cc72_00045787-RA,
Cc72_00045788-RA,-0.5
Cc72_00045790-RA,-0.285714286
Cc72_00045791-RA,
Cc72_00045792-RA,
Cc72_00045789-RA,
Cc72_00045794-RA,
Cc72_00045793-RA,
Cc72_00045796-RA,-0.801783726
Cc72_00045795-RA,-0.256135882
Cc72_00045797-RA,
Cc72_00045798-RA,-0.25
Cc72_00045799-RA,-0.828862466
Cc72_00045800-RA,-0.612372436
Cc72_00045801-RA,
Cc72_00045802-RA,
Cc72_00045803-RA,
Cc72_00045804-RA,
Cc72_00045805-RA,0.177324841
Cc72_00045806-RA,-0.107142857
Cc72_00045809-RA,0.928571429
Cc72_00045808-RA,
Cc72_00045807-RA,
Cc72_00045810-RA,
Cc72_00045811-RA,0.785714286
Cc72_00045812-RA,-0.815374248
Cc72_00045813-RA,
Cc72_00045814-RA,-0.642857143
Cc72_00045815-RA,
Cc72_00045816-RA,
Cc72_00045817-RA,-0.178174161
Cc72_00045818-RA,-0.5
Cc72_00045819-RA,-0.321428571
Cc72_00045820-RA,-0.612372436
Cc72_00045822-RA,-0.558581227
Cc72_00045821-RA,0.88949918
Cc72_00045823-RA,-0.054056248
Cc72_00045825-RA,
Cc72_00045824-RA,
Cc72_00045827-RA,-0.714285714
Cc72_00045826-RA,-0.40824829
Cc72_00045828-RA,-0.392857143
Cc72_00045829-RA,0.857142857
Cc72_00045831-RA,-0.178571429
Cc72_00045830-RA,
Cc72_00045832-RA,
Cc72_00045833-RA,0.433460723
Cc72_00045836-RA,-0.535714286
Cc72_00045835-RA,0.642857143
Cc72_00045834-RA,-0.204124145
Cc72_00045838-RA,-0.821428571
Cc72_00045841-RA,0.400891863
Cc72_00045837-RA,-0.40824829
Cc72_00045840-RA,
Cc72_00045839-RA,
Cc72_00045842-RA,
Cc72_00045845-RA,-0.133630621
Cc72_00045844-RA,
Cc72_00045843-RA,
Cc72_00045846-RA,-0.204124145
Cc72_00045847-RA,
Cc72_00045848-RA,
Cc72_00045849-RA,0
Cc72_00045851-RA,-0.591082805
Cc72_00045850-RA,
Cc72_00045852-RA,0.25
Cc72_00045855-RA,0.807813166
Cc72_00045854-RA,
Cc72_00045856-RA,
Cc72_00045853-RA,-0.571428571
Cc72_00045858-RA,0
Cc72_00045860-RA,
Cc72_00045864-RA,-0.40824829
Cc72_00045862-RA,0.571428571
Cc72_00045857-RA,
Cc72_00045859-RA,0.178571429
Cc72_00045861-RA,-0.40824829
Cc72_00045863-RA,
Cc72_00045865-RA,
Cc72_00045866-RA,
Cc72_00045867-RA,-0.285714286
Cc72_00045868-RA,0
Cc72_00045869-RA,
