Name,granger
Cc72_00050058-RA,0.488581024
Cc72_00050047-RA,0.188556944
Cc72_00050056-RA,0.824877898
Cc72_00050055-RA,0.755303493
Cc72_00050054-RA,0.330845766
Cc72_00050060-RA,0.939930155
Cc72_00050065-RA,0.757942726
Cc72_00050069-RA,0.104647413
Cc72_00050071-RA,0.552743169
Cc72_00050070-RA,0.301060047
Cc72_00050067-RA,0.728160749
Cc72_00050076-RA,0.753314249
Cc72_00050075-RA,0.13308916
Cc72_00050077-RA,0.84459937
Cc72_00050073-RA,0.338583059
Cc72_00050072-RA,0.029335654
Cc72_00050080-RA,0.189982788
Cc72_00050085-RA,0.301060047
Cc72_00050081-RA,0.772050696
Cc72_00050084-RA,0.344865833
Cc72_00050083-RA,0.828137464
Cc72_00050079-RA,0.217014777
Cc72_00050088-RA,0.595674517
Cc72_00050094-RA,0.30187959
Cc72_00050092-RA,0.545121335
Cc72_00050089-RA,0.448827907
Cc72_00050091-RA,0.548339888
Cc72_00050086-RA,0.122833877
Cc72_00050090-RA,0.948446101
Cc72_00050093-RA,0.728160749
Cc72_00050098-RA,0.029300066
Cc72_00050102-RA,0.624358484
Cc72_00050099-RA,0.026599016
Cc72_00050097-RA,0.76045353
Cc72_00050095-RA,0.697703397
Cc72_00050100-RA,0.335875425
Cc72_00050103-RA,0.054839681
Cc72_00050104-RA,0.946988803
Cc72_00050105-RA,0.788887836
Cc72_00050107-RA,0.601998609
Cc72_00050111-RA,0.69597024
Cc72_00050112-RA,0.727457587
Cc72_00050109-RA,0.60676442
Cc72_00050108-RA,0.749579549
Cc72_00050106-RA,0.094067206
Cc72_00050110-RA,0.431618709
Cc72_00050115-RA,0.045237136
Cc72_00050113-RA,0.117448044
Cc72_00050116-RA,0.516157809
Cc72_00050118-RA,0.953040597
Cc72_00050121-RA,0.424481401
Cc72_00050123-RA,0.469794239
Cc72_00050120-RA,0.903545176
Cc72_00050122-RA,0.358174418
Cc72_00050119-RA,0.028480427
Cc72_00050129-RA,0.985244198
Cc72_00050128-RA,0.947650456
Cc72_00050124-RA,0.152860129
Cc72_00050125-RA,0.793820068
Cc72_00050133-RA,0.583751055
Cc72_00050131-RA,0.426473785
Cc72_00050130-RA,0.00735086
Cc72_00050146-RA,0.737153334
Cc72_00050145-RA,0.099743068
Cc72_00050135-RA,0.886705996
Cc72_00050126-RA,0.811979702
Cc72_00050136-RA,0.567083672
Cc72_00050147-RA,0.898836912
Cc72_00050143-RA,0.273468116
Cc72_00050134-RA,0.658958468
Cc72_00050144-RA,0.171705294
Cc72_00050154-RA,0.116461539
Cc72_00050148-RA,0.760980907
Cc72_00050153-RA,0.525646472
Cc72_00050150-RA,0.139245552
Cc72_00050155-RA,0.746460903
Cc72_00050151-RA,0.201415907
Cc72_00050152-RA,0.493405159
Cc72_00050162-RA,0.437236253
Cc72_00050164-RA,0.437236253
Cc72_00050156-RA,0.287292477
Cc72_00050157-RA,0.515301057
Cc72_00050161-RA,0.301060047
Cc72_00050163-RA,0.301060047
Cc72_00050160-RA,0.350070023
Cc72_00050159-RA,0.502541594
Cc72_00050166-RA,0.437236253
Cc72_00050168-RA,0.437236253
Cc72_00050170-RA,0.717405461
Cc72_00050171-RA,0.906556665
Cc72_00050165-RA,0.301060047
Cc72_00050167-RA,0.301060047
Cc72_00050169-RA,0.301060047
Cc72_00050176-RA,0.477982501
Cc72_00050175-RA,0.577304989
Cc72_00050177-RA,0.928768517
Cc72_00050173-RA,0.868803341
Cc72_00050174-RA,0.92503141
Cc72_00050172-RA,0.946988803
Cc72_00050184-RA,0.697389654
Cc72_00050180-RA,0.728160749
Cc72_00050181-RA,0.263991453
Cc72_00050178-RA,0.423482346
Cc72_00050189-RA,0.965906436
Cc72_00050182-RA,0.760093459
Cc72_00050179-RA,0.688400883
Cc72_00050183-RA,0.225580271
Cc72_00050187-RA,0.937246371
Cc72_00050186-RA,0.914675112
Cc72_00050188-RA,0.584294173
Cc72_00050185-RA,0.413455819
Cc72_00050190-RA,0.911696303
Cc72_00050191-RA,0.946988803
Cc72_00050192-RA,0.662692423
Cc72_00050195-RA,0.041364542
Cc72_00050198-RA,0.545245723
Cc72_00050194-RA,0.272584713
Cc72_00050196-RA,0.836359691
Cc72_00050200-RA,0.065284833
Cc72_00050203-RA,0.582669009
Cc72_00050199-RA,0.803148491
Cc72_00050204-RA,0.70259421
Cc72_00050206-RA,0.748009894
Cc72_00050205-RA,0.655233335
Cc72_00050201-RA,0.839445138
Cc72_00050207-RA,0.581257512
Cc72_00050213-RA,0.787626452
Cc72_00050209-RA,0.180052212
Cc72_00050212-RA,0.572498568
Cc72_00050208-RA,0.212594419
Cc72_00050210-RA,0.721201629
Cc72_00050218-RA,0.079332847
Cc72_00050216-RA,0.929457577
Cc72_00050215-RA,0.817527744
Cc72_00050214-RA,0.615565271
Cc72_00050220-RA,0.493634807
Cc72_00050219-RA,0.856362853
Cc72_00050224-RA,0.879934321
Cc72_00050225-RA,0.361030982
Cc72_00050222-RA,0.993429945
Cc72_00050221-RA,0.633672393
Cc72_00050223-RA,0.320608851
Cc72_00050227-RA,0.411083827
Cc72_00050226-RA,0.683379277
Cc72_00050229-RA,0.807278337
Cc72_00050228-RA,0.573228666
Cc72_00050230-RA,0.791392798
Cc72_00050231-RA,0.599440137
Cc72_00050239-RA,0.897708411
Cc72_00050237-RA,0.225508411
Cc72_00050232-RA,0.540215267
Cc72_00050235-RA,0.054839681
Cc72_00050240-RA,0.113385269
Cc72_00050234-RA,0.577819329
Cc72_00050236-RA,0.577061934
Cc72_00050243-RA,0.318999942
Cc72_00050248-RA,0.124163913
Cc72_00050246-RA,0.324286587
Cc72_00050247-RA,0.596397671
Cc72_00050244-RA,0.385871987
Cc72_00050242-RA,0.149210315
Cc72_00050245-RA,0.365100241
Cc72_00050241-RA,0.338777855
Cc72_00050251-RA,0.463367681
Cc72_00050250-RA,0.129485729
Cc72_00050249-RA,0.301060047
Cc72_00050254-RA,0.284336976
Cc72_00050253-RA,0.845254244
Cc72_00050255-RA,0.511489406
Cc72_00050257-RA,0.962862635
Cc72_00050258-RA,0.008470592
Cc72_00050263-RA,0.865035107
Cc72_00050259-RA,0.904732209
Cc72_00050260-RA,0.38041776
Cc72_00050261-RA,0.696261062
Cc72_00050262-RA,0.999964603
Cc72_00050265-RA,0.594632325
Cc72_00050266-RA,0.841614388
Cc72_00050264-RA,0.915780527
Cc72_00050267-RA,0.565271141
Cc72_00050276-RA,0.213516122
Cc72_00050268-RA,0.908675415
Cc72_00050269-RA,0.946461236
Cc72_00050270-RA,0.411828563
Cc72_00050271-RA,0.724642447
Cc72_00050273-RA,0.057776606
Cc72_00050272-RA,0.303926528
Cc72_00050280-RA,0.311061087
Cc72_00050283-RA,0.037373872
Cc72_00050281-RA,0.623828287
Cc72_00050277-RA,0.695768593
Cc72_00050282-RA,0.307405918
Cc72_00050279-RA,0.868830181
Cc72_00050289-RA,0.553213481
Cc72_00050286-RA,0.218930513
Cc72_00050288-RA,0.224491731
Cc72_00050284-RA,0.270032239
Cc72_00050285-RA,0.054839681
Cc72_00050293-RA,0.396913721
Cc72_00050290-RA,0.712813225
Cc72_00050295-RA,0.573417268
Cc72_00050294-RA,0.1402115
Cc72_00050292-RA,0.777297856
Cc72_00050297-RA,0.944099825
Cc72_00050291-RA,0.925455436
Cc72_00050296-RA,0.380565485
Cc72_00050301-RA,0.784790977
Cc72_00050298-RA,0.397280343
Cc72_00050300-RA,0.663126447
Cc72_00050304-RA,0.698150996
Cc72_00050303-RA,0.752658814
Cc72_00050302-RA,0.764411507
Cc72_00050299-RA,0.728160749
Cc72_00050310-RA,0.30073988
Cc72_00050314-RA,0.074519049
Cc72_00050305-RA,0.40480222
Cc72_00050307-RA,0.728160749
Cc72_00050317-RA,0.37553195
Cc72_00050315-RA,0.62077089
Cc72_00050308-RA,0.844147565
Cc72_00050309-RA,0.60506732
Cc72_00050316-RA,0.760231436
Cc72_00050313-RA,0.034822477
Cc72_00050306-RA,0.495719077
Cc72_00050311-RA,0.946988803
Cc72_00050312-RA,0.254223183
Cc72_00050320-RA,0.588831253
Cc72_00050324-RA,0.010128282
Cc72_00050323-RA,0.0703537
Cc72_00050319-RA,0.301060047
Cc72_00050318-RA,0.154061999
Cc72_00050321-RA,0.292250165
Cc72_00050322-RA,0.946988803
Cc72_00050325-RA,0.270521259
Cc72_00050328-RA,0.599307776
Cc72_00050329-RA,0.234491505
Cc72_00050333-RA,0.559662332
Cc72_00050332-RA,0.879914549
Cc72_00050330-RA,0.054839681
Cc72_00050337-RA,0.751038362
Cc72_00050335-RA,0.235441185
Cc72_00050338-RA,0.737885494
Cc72_00050342-RA,0.997435175
Cc72_00050341-RA,0.764869271
Cc72_00050340-RA,0.767487743
Cc72_00050343-RA,0.633714415
Cc72_00050344-RA,0.94744052
Cc72_00050345-RA,0.091927892
Cc72_00050346-RA,0.382350459
Cc72_00050348-RA,0.295066315
Cc72_00050347-RA,0.910162742
Cc72_00050353-RA,0.363152117
Cc72_00050350-RA,0.771470618
Cc72_00050352-RA,0.301060047
Cc72_00050349-RA,0.856455729
Cc72_00050357-RA,0.457670239
Cc72_00050355-RA,0.853578831
Cc72_00050358-RA,0.527223343
Cc72_00050359-RA,0.581897641
Cc72_00050354-RA,0.992775506
Cc72_00050356-RA,0.967951019
Cc72_00050368-RA,0.299740463
Cc72_00050367-RA,0.737815148
Cc72_00050360-RA,0.469297526
Cc72_00050364-RA,0.67288281
Cc72_00050362-RA,0.728160749
Cc72_00050365-RA,0.181320709
Cc72_00050361-RA,0.054839681
Cc72_00050366-RA,0.831056671
Cc72_00050371-RA,0.805007495
Cc72_00050372-RA,0.012202791
Cc72_00050373-RA,0.86336343
Cc72_00050374-RA,0.39787778
Cc72_00050369-RA,0.848330378
Cc72_00050370-RA,0.416796642
Cc72_00050383-RA,0.054839681
Cc72_00050376-RA,0.196303639
Cc72_00050375-RA,0.946988803
Cc72_00050384-RA,0.208600853
Cc72_00050385-RA,0.988210537
Cc72_00050382-RA,0.880134307
Cc72_00050391-RA,0.352613942
Cc72_00050387-RA,0.047150435
Cc72_00050390-RA,0.072359957
Cc72_00050386-RA,0.665628151
Cc72_00050392-RA,0.951502311
Cc72_00050393-RA,0.456218506
Cc72_00050394-RA,0.380192588
Cc72_00050396-RA,0.233580744
Cc72_00050395-RA,0.02004176
Cc72_00050388-RA,0.429339674
Cc72_00050389-RA,0.391561929
Cc72_00050402-RA,0.807148069
Cc72_00050400-RA,0.481746962
Cc72_00050398-RA,0.084115709
Cc72_00050399-RA,0.042131193
Cc72_00050401-RA,0.366493787
Cc72_00050403-RA,0.668802577
Cc72_00050405-RA,0.34375365
Cc72_00050404-RA,0.224555805
Cc72_00050406-RA,0.62506725
Cc72_00050408-RA,0.367702585
Cc72_00050407-RA,0.70130081
Cc72_00050411-RA,0.290267166
Cc72_00050409-RA,0.728160749
Cc72_00050412-RA,0.473127032
Cc72_00050414-RA,0.925092753
Cc72_00050416-RA,0.461463922
Cc72_00050413-RA,0.498347447
Cc72_00050417-RA,0.560985301
Cc72_00050415-RA,0.086969932
Cc72_00050420-RA,0.911998068
Cc72_00050419-RA,0.997745136
Cc72_00050418-RA,0.480254205
Cc72_00050428-RA,0.732997635
Cc72_00050424-RA,0.895492376
Cc72_00050425-RA,0.878284474
Cc72_00050422-RA,0.533289156
Cc72_00050426-RA,0.889333707
Cc72_00050423-RA,0.190862583
Cc72_00050429-RA,0.299470163
Cc72_00050421-RA,0.171977988
Cc72_00050427-RA,0.702953838
Cc72_00050430-RA,0.6847445
Cc72_00050442-RA,0.301031277
Cc72_00050439-RA,0.43128528
Cc72_00050440-RA,0.834415697
Cc72_00050436-RA,0.99248212
Cc72_00050438-RA,0.155471054
Cc72_00050441-RA,0.1947339
Cc72_00050435-RA,0.067531635
Cc72_00050433-RA,0.606049471
Cc72_00050437-RA,0.76916485
Cc72_00050434-RA,0.314982559
Cc72_00050445-RA,0.196573174
Cc72_00050443-RA,0.899904153
Cc72_00050444-RA,0.421473161
Cc72_00050451-RA,0.055800487
Cc72_00050447-RA,0.271723926
Cc72_00050450-RA,0.665694615
Cc72_00050448-RA,0.306875837
Cc72_00050459-RA,0.347185457
Cc72_00050458-RA,0.924695791
Cc72_00050456-RA,0.935784939
Cc72_00050460-RA,0.868992148
Cc72_00050457-RA,0.42483764
Cc72_00050453-RA,0.427133512
Cc72_00050452-RA,0.104583769
Cc72_00050467-RA,0.673262526
Cc72_00050464-RA,0.016109045
Cc72_00050462-RA,0.473474238
Cc72_00050461-RA,0.325892921
Cc72_00050466-RA,0.299615396
Cc72_00050463-RA,0.79000934
Cc72_00050477-RA,0.728160749
Cc72_00050474-RA,0.69957558
Cc72_00050472-RA,0.135635221
Cc72_00050468-RA,0.018367744
Cc72_00050473-RA,0.52126903
Cc72_00050470-RA,0.533315843
Cc72_00050471-RA,0.967968218
Cc72_00050469-RA,0.119882026
Cc72_00050476-RA,0.231809181
Cc72_00050478-RA,0.651253433
Cc72_00050479-RA,0.78736757
Cc72_00050475-RA,0.084906259
Cc72_00050487-RA,0.256178051
Cc72_00050481-RA,0.327404294
Cc72_00050483-RA,0.033259294
Cc72_00050480-RA,0.922350364
Cc72_00050484-RA,0.946988803
Cc72_00050486-RA,0.911557108
Cc72_00050485-RA,0.76366139
Cc72_00050482-RA,0.190850435
Cc72_00050488-RA,0.929048428
Cc72_00050493-RA,0.79824964
Cc72_00050496-RA,0.537376335
Cc72_00050494-RA,0.175565856
Cc72_00050489-RA,0.872278338
Cc72_00050492-RA,0.257094586
Cc72_00050491-RA,0.945116943
Cc72_00050490-RA,0.737838215
Cc72_00050495-RA,0.50976412
Cc72_00050503-RA,0.286497069
Cc72_00050498-RA,0.077586601
Cc72_00050497-RA,0.169747474
Cc72_00050502-RA,0.059240541
Cc72_00050500-RA,0.942071741
Cc72_00050501-RA,0.774853382
Cc72_00050510-RA,0.946988803
Cc72_00050509-RA,0.079788864
Cc72_00050519-RA,0.001036078
Cc72_00050518-RA,0.946988803
Cc72_00050521-RA,0.226630003
Cc72_00050520-RA,0.129392672
Cc72_00050529-RA,0.722184964
Cc72_00050526-RA,0.669440949
Cc72_00050533-RA,0.386526018
Cc72_00050530-RA,0.455728044
Cc72_00050524-RA,0.301060047
Cc72_00050532-RA,0.157892866
Cc72_00050527-RA,0.562935889
Cc72_00050531-RA,0.213916887
Cc72_00050535-RA,0.633672393
Cc72_00050528-RA,0.348918181
Cc72_00050538-RA,0.463285814
Cc72_00050536-RA,0.367983665
Cc72_00050534-RA,0.514869282
Cc72_00050539-RA,0.741470411
Cc72_00050537-RA,0.254475834
Cc72_00050540-RA,0.807023513
Cc72_00050546-RA,0.938321528
Cc72_00050544-RA,0.702316354
Cc72_00050542-RA,0.180446271
Cc72_00050543-RA,0.481625864
Cc72_00050545-RA,0.307301755
Cc72_00050541-RA,0.639430592
Cc72_00050553-RA,0.7854299
Cc72_00050547-RA,0.81264476
Cc72_00050548-RA,0.442126182
Cc72_00050554-RA,0.679497996
Cc72_00050551-RA,0.463333812
Cc72_00050552-RA,0.982618069
Cc72_00050555-RA,0.025653678
Cc72_00050550-RA,0.431618709
Cc72_00050556-RA,0.447351717
Cc72_00050564-RA,0.846917086
Cc72_00050557-RA,0.924200334
Cc72_00050562-RA,0.841084593
Cc72_00050563-RA,0.728160749
Cc72_00050561-RA,0.307679801
Cc72_00050560-RA,0.359165484
Cc72_00050558-RA,0.298189681
Cc72_00050566-RA,0.728160749
Cc72_00050567-RA,0.61944989
Cc72_00050569-RA,0.379285313
Cc72_00050570-RA,0.799316214
Cc72_00050568-RA,0.213824096
Cc72_00050565-RA,0.956486281
Cc72_00050573-RA,0.5207082
Cc72_00050572-RA,0.124517614
Cc72_00050571-RA,0.702613743
Cc72_00050576-RA,0.193899588
Cc72_00050578-RA,0.335524725
Cc72_00050580-RA,0.235888739
Cc72_00050587-RA,0.214629718
Cc72_00050586-RA,0.431618709
Cc72_00050588-RA,0.758408479
Cc72_00050585-RA,0.853687313
Cc72_00050589-RA,0.91060104
Cc72_00050593-RA,0.591478088
Cc72_00050591-RA,0.313880292
Cc72_00050590-RA,0.543640909
Cc72_00050594-RA,0.435238745
Cc72_00050595-RA,0.084486128
Cc72_00050596-RA,0.005228803
Cc72_00050598-RA,0.272082611
Cc72_00050600-RA,0.998956101
Cc72_00050599-RA,0.43288924
Cc72_00050602-RA,0.989431944
Cc72_00050605-RA,0.664917735
Cc72_00050604-RA,0.969973954
Cc72_00050606-RA,0.400510249
Cc72_00050608-RA,0.151554666
Cc72_00050609-RA,0.625614045
Cc72_00050607-RA,0.001627539
Cc72_00050610-RA,0.319567454
Cc72_00050614-RA,0.233646531
Cc72_00050615-RA,0.842121057
Cc72_00050612-RA,0.588423151
Cc72_00050613-RA,0.633672393
Cc72_00050616-RA,0.958975288
Cc72_00050611-RA,0.777739184
Cc72_00050617-RA,0.014729645
Cc72_00050618-RA,0.735644214
Cc72_00050619-RA,0.918918372
Cc72_00050624-RA,0.714593335
Cc72_00050627-RA,0.301060047
Cc72_00050636-RA,0.594554855
Cc72_00050630-RA,0.301060047
Cc72_00050633-RA,0.721168335
Cc72_00050634-RA,0.637726787
Cc72_00050631-RA,0.728160749
Cc72_00050632-RA,0.054839681
Cc72_00050628-RA,0.813739639
Cc72_00050625-RA,0.054839681
Cc72_00050637-RA,0.238130966
Cc72_00050638-RA,0.211924099
Cc72_00050640-RA,0.526700851
Cc72_00050641-RA,0.327035769
Cc72_00050639-RA,0.49540354
Cc72_00050653-RA,0.807741391
Cc72_00050650-RA,0.634102441
Cc72_00050646-RA,0.387148216
Cc72_00050649-RA,0.602538501
Cc72_00050647-RA,0.167565817
Cc72_00050644-RA,0.084065031
Cc72_00050648-RA,0.449164212
Cc72_00050651-RA,0.952197178
Cc72_00050645-RA,0.792353054
Cc72_00050652-RA,0.054839681
Cc72_00050657-RA,0.809723457
Cc72_00050655-RA,0.728160749
Cc72_00050656-RA,0.23646249
Cc72_00050654-RA,0.842820366
Cc72_00050659-RA,0.543730269
Cc72_00050660-RA,0.641521557
Cc72_00050658-RA,0.987657538
Cc72_00050663-RA,0.531111281
Cc72_00050665-RA,0.412842383
Cc72_00050668-RA,0.606220151
Cc72_00050664-RA,0.67426217
Cc72_00050662-RA,0.815929451
Cc72_00050661-RA,0.638146754
Cc72_00050684-RA,0.218145623
Cc72_00050689-RA,0.772360846
Cc72_00050696-RA,0.298144177
Cc72_00050683-RA,0.187030964
Cc72_00050694-RA,0.633672393
Cc72_00050700-RA,0.831604168
Cc72_00050709-RA,0.662970527
Cc72_00050669-RA,0.841981073
Cc72_00050710-RA,0.959666959
Cc72_00050677-RA,0.189454041
Cc72_00050704-RA,0.577046481
Cc72_00050687-RA,0.946988803
Cc72_00050693-RA,0.301060047
Cc72_00050678-RA,0.309831666
Cc72_00050691-RA,0.23905017
Cc72_00050705-RA,0.655584274
Cc72_00050703-RA,0.171453444
Cc72_00050698-RA,0.338944224
Cc72_00050672-RA,0.301060047
Cc72_00050676-RA,0.301060047
Cc72_00050682-RA,0.221691056
Cc72_00050697-RA,0.991047894
Cc72_00050681-RA,0.946988803
Cc72_00050685-RA,0.144540735
Cc72_00050707-RA,0.989758634
Cc72_00050712-RA,0.584186053
Cc72_00050711-RA,0.926599333
Cc72_00050701-RA,0.802510912
Cc72_00050671-RA,0.946988803
Cc72_00050708-RA,0.632571006
Cc72_00050706-RA,0.278061374
Cc72_00050714-RA,0.315096866
Cc72_00050716-RA,0.84538763
Cc72_00050713-RA,0.423199038
Cc72_00050734-RA,0.182685811
Cc72_00050719-RA,0.612006464
Cc72_00050739-RA,0.09877064
Cc72_00050722-RA,0.949170687
Cc72_00050727-RA,0.969419355
Cc72_00050737-RA,0.584463513
Cc72_00050726-RA,0.852654178
Cc72_00050733-RA,0.43757755
Cc72_00050736-RA,0.11398574
Cc72_00050735-RA,0.862983732
Cc72_00050738-RA,0.869300481
Cc72_00050732-RA,0.031137804
Cc72_00050730-RA,0.946988803
Cc72_00050718-RA,0.215172011
Cc72_00050729-RA,0.380611911
Cc72_00050743-RA,0.449486289
Cc72_00050741-RA,0.469878846
Cc72_00050740-RA,0.90813938
Cc72_00050744-RA,0.731769489
Cc72_00050745-RA,0.30356004
Cc72_00050742-RA,0.762659132
Cc72_00050751-RA,0.277294741
Cc72_00050748-RA,0.664794971
Cc72_00050753-RA,0.905531042
Cc72_00050756-RA,0.783446378
Cc72_00050754-RA,0.938158394
Cc72_00050757-RA,0.16746822
Cc72_00050755-RA,0.344108594
Cc72_00050763-RA,0.239443735
Cc72_00050768-RA,0.889116065
Cc72_00050761-RA,0.498661262
Cc72_00050758-RA,0.218422787
Cc72_00050764-RA,0.543873664
Cc72_00050766-RA,0.915128284
Cc72_00050759-RA,0.316946125
Cc72_00050769-RA,0.686375989
Cc72_00050770-RA,0.728160749
Cc72_00050762-RA,0.811591223
Cc72_00050767-RA,0.274297408
Cc72_00050765-RA,0.130675602
Cc72_00050774-RA,0.965814808
Cc72_00050772-RA,0.629975556
Cc72_00050776-RA,0.132657746
Cc72_00050775-RA,0.672561916
Cc72_00050781-RA,0.100035034
Cc72_00050777-RA,0.765146387
Cc72_00050778-RA,0.728160749
Cc72_00050780-RA,0.728160749
Cc72_00050779-RA,0.834828994
Cc72_00050782-RA,0.465075285
Cc72_00050783-RA,0.480154437
Cc72_00050784-RA,0.767142795
Cc72_00050785-RA,0.633672393
Cc72_00050790-RA,0.575791064
Cc72_00050792-RA,0.87121946
Cc72_00050788-RA,0.801665301
Cc72_00050791-RA,0.301060047
Cc72_00050787-RA,0.728160749
Cc72_00050798-RA,0.074019044
Cc72_00050797-RA,0.408531357
Cc72_00050803-RA,0.56722089
Cc72_00050804-RA,0.961505671
Cc72_00050795-RA,0.379249888
Cc72_00050796-RA,0.054839681
Cc72_00050794-RA,0.04513855
Cc72_00050800-RA,0.067471132
Cc72_00050799-RA,0.828125092
Cc72_00050802-RA,0.301060047
Cc72_00050801-RA,0.946988803
Cc72_00050806-RA,0.886831217
Cc72_00050807-RA,0.70674946
Cc72_00050808-RA,0.924167408
Cc72_00050805-RA,0.779859658
Cc72_00050811-RA,0.864357927
Cc72_00050809-RA,0.431618709
Cc72_00050813-RA,0.719732019
Cc72_00050819-RA,0.114531026
Cc72_00050814-RA,0.363787507
Cc72_00050815-RA,0.301060047
Cc72_00050827-RA,0.713416529
Cc72_00050826-RA,0.864162158
Cc72_00050824-RA,0.637893581
Cc72_00050820-RA,0.517427735
Cc72_00050823-RA,0.284887115
Cc72_00050822-RA,0.649423975
Cc72_00050821-RA,0.651544188
Cc72_00050830-RA,0.39474634
Cc72_00050831-RA,0.089641017
Cc72_00050832-RA,0.71787265
Cc72_00050828-RA,0.874776277
Cc72_00050833-RA,0.960444059
Cc72_00050836-RA,0.65708442
Cc72_00050837-RA,0.511507172
Cc72_00050838-RA,0.955787835
Cc72_00050834-RA,0.818307213
Cc72_00050835-RA,0.728160749
Cc72_00050841-RA,0.917721923
Cc72_00050842-RA,0.392536919
Cc72_00050839-RA,0.75102185
Cc72_00050843-RA,0.865549548
Cc72_00050840-RA,0.513576018
Cc72_00050851-RA,0.670386482
Cc72_00050846-RA,0.386837497
Cc72_00050845-RA,0.357074212
Cc72_00050844-RA,0.746389838
Cc72_00050848-RA,0.568112989
Cc72_00050847-RA,0.292419981
Cc72_00050849-RA,0.560128003
Cc72_00050850-RA,0.674833955
Cc72_00050853-RA,0.908904996
Cc72_00050856-RA,0.949198119
Cc72_00050855-RA,0.709844379
Cc72_00050858-RA,0.890372373
Cc72_00050852-RA,0.84536044
Cc72_00050857-RA,0.548963464
Cc72_00050854-RA,0.633672393
Cc72_00050863-RA,0.98845826
Cc72_00050861-RA,0.184707079
Cc72_00050860-RA,0.095205511
Cc72_00050862-RA,0.082923408
Cc72_00050864-RA,0.683741265
Cc72_00050865-RA,0.829642799
Cc72_00050866-RA,0.099221265
Cc72_00050869-RA,0.288841975
Cc72_00050867-RA,0.906243196
Cc72_00050868-RA,0.16378042
Cc72_00050871-RA,0.172039638
Cc72_00050872-RA,0.921825673
Cc72_00050870-RA,0.734823871
Cc72_00050875-RA,0.758515482
Cc72_00050874-RA,0.6102528
Cc72_00050876-RA,0.413751898
Cc72_00050880-RA,0.863146549
Cc72_00050878-RA,0.80986351
Cc72_00050877-RA,0.445507925
Cc72_00050883-RA,0.301060047
Cc72_00050886-RA,0.930203454
Cc72_00050887-RA,0.673140286
Cc72_00050884-RA,0.431618709
Cc72_00050885-RA,0.245326834
Cc72_00050881-RA,0.724537799
Cc72_00050879-RA,0.590747474
Cc72_00050889-RA,0.655516838
Cc72_00050893-RA,0.917631165
Cc72_00050891-RA,0.735421353
Cc72_00050898-RA,0.724902311
Cc72_00050899-RA,0.587947545
Cc72_00050888-RA,0.299967564
Cc72_00050892-RA,0.024127198
Cc72_00050890-RA,0.578197782
Cc72_00050901-RA,0.50788134
Cc72_00050897-RA,0.431618709
Cc72_00050895-RA,0.689233426
Cc72_00050905-RA,0.19099482
Cc72_00050903-RA,0.963493707
Cc72_00050902-RA,0.152204692
Cc72_00050904-RA,0.408367306
Cc72_00050907-RA,0.539071384
Cc72_00050906-RA,0.708754654
Cc72_00050909-RA,0.426535097
Cc72_00050908-RA,0.917706003
Cc72_00050918-RA,0.403160129
Cc72_00050917-RA,0.727430972
Cc72_00050922-RA,0.880711109
Cc72_00050912-RA,0.363852096
Cc72_00050920-RA,0.376433104
Cc72_00050921-RA,0.982550508
Cc72_00050919-RA,0.931525001
Cc72_00050915-RA,0.417628987
Cc72_00050914-RA,0.767368137
Cc72_00050916-RA,0.275188379
Cc72_00050913-RA,0.792420623
Cc72_00050923-RA,0.588860932
Cc72_00050924-RA,0.915062849
Cc72_00050926-RA,0.443550706
Cc72_00050929-RA,0.565597789
Cc72_00050932-RA,0.912830505
Cc72_00050930-RA,0.353640845
Cc72_00050928-RA,0.982527326
Cc72_00050938-RA,0.119255289
Cc72_00050934-RA,0.224728366
Cc72_00050935-RA,0.020234614
Cc72_00050941-RA,0.641085599
Cc72_00050933-RA,0.299823118
Cc72_00050942-RA,0.605485698
Cc72_00050944-RA,0.746624495
Cc72_00050946-RA,0.934463529
Cc72_00050947-RA,0.269547939
Cc72_00050951-RA,0.877790317
Cc72_00050950-RA,0.138279329
Cc72_00050948-RA,0.441154442
Cc72_00050949-RA,0.05536696
Cc72_00050943-RA,0.307284647
Cc72_00050945-RA,0.632286613
Cc72_00050952-RA,0.35797782
Cc72_00050955-RA,0.368222474
Cc72_00050953-RA,0.712834841
Cc72_00050957-RA,0.968823664
Cc72_00050961-RA,0.220454432
Cc72_00050959-RA,0.166107624
Cc72_00050960-RA,0.211581837
Cc72_00050958-RA,0.047560712
Cc72_00050962-RA,0.39081236
Cc72_00050965-RA,0.183105764
Cc72_00050964-RA,0.192817939
Cc72_00050970-RA,0.730884335
Cc72_00050969-RA,0.054839681
Cc72_00050963-RA,0.673560112
Cc72_00050975-RA,0.621247992
Cc72_00050976-RA,0.753079124
Cc72_00050972-RA,0.64805718
Cc72_00050973-RA,0.999800354
Cc72_00050979-RA,0.251330024
Cc72_00050974-RA,0.818392484
Cc72_00050971-RA,0.905509603
Cc72_00050978-RA,0.861987246
Cc72_00050977-RA,0.335708401
Cc72_00050981-RA,0.738082294
Cc72_00050985-RA,0.92087098
Cc72_00050988-RA,0.539036341
Cc72_00050982-RA,0.652007425
Cc72_00050990-RA,0.513568367
Cc72_00050989-RA,0.238796367
Cc72_00050983-RA,0.80036486
Cc72_00050987-RA,0.728160749
Cc72_00050984-RA,0.641807417
Cc72_00050986-RA,0.624846157
Cc72_00050993-RA,0.215440129
Cc72_00050995-RA,0.143086147
