Name,Pearson
Cc72_00018346-RA,0.409095282
Cc72_00018357-RA,-0.533264642
Cc72_00018344-RA,0.690650328
Cc72_00018345-RA,-0.363055674
Cc72_00018352-RA,
Cc72_00018349-RA,
Cc72_00018348-RA,
Cc72_00018351-RA,
Cc72_00018347-RA,
Cc72_00018355-RA,0.148314845
Cc72_00018353-RA,
Cc72_00018358-RA,0.61976813
Cc72_00018356-RA,-0.360400308
Cc72_00018354-RA,-0.562685221
Cc72_00018350-RA,
Cc72_00018361-RA,-0.659211032
Cc72_00018364-RA,-0.71161801
Cc72_00018362-RA,0.158090397
Cc72_00018363-RA,-0.818105682
Cc72_00018359-RA,-0.528515047
Cc72_00018360-RA,-0.019468212
Cc72_00018365-RA,-0.566902259
Cc72_00018366-RA,-0.878493321
Cc72_00018367-RA,0.775758789
Cc72_00018369-RA,-0.607244076
Cc72_00018368-RA,-0.479536941
Cc72_00018370-RA,-0.498577056
Cc72_00018373-RA,
Cc72_00018374-RA,
Cc72_00018375-RA,-0.433100707
Cc72_00018376-RA,-0.430502884
Cc72_00018371-RA,
Cc72_00018372-RA,
Cc72_00018377-RA,0.065167654
Cc72_00018381-RA,-0.741867103
Cc72_00018380-RA,-0.859745677
Cc72_00018378-RA,0.51993103
Cc72_00018379-RA,-0.500420518
Cc72_00018385-RA,-0.904221191
Cc72_00018382-RA,-0.513993756
Cc72_00018383-RA,-0.866634042
Cc72_00018384-RA,-0.275832127
Cc72_00018386-RA,-0.6472314
Cc72_00018387-RA,-0.109353241
Cc72_00018388-RA,-0.028698825
Cc72_00018389-RA,-0.558243163
Cc72_00018390-RA,0.113120327
Cc72_00018393-RA,
Cc72_00018391-RA,
Cc72_00018392-RA,
Cc72_00018394-RA,
Cc72_00018395-RA,
Cc72_00018396-RA,-0.030547487
Cc72_00018397-RA,0.437938045
Cc72_00018399-RA,-0.916964327
Cc72_00018398-RA,0.422060434
Cc72_00018400-RA,0.414791386
Cc72_00018402-RA,-0.68197753
Cc72_00018401-RA,0.074383374
Cc72_00018408-RA,-0.021875614
Cc72_00018409-RA,-0.513993756
Cc72_00018403-RA,0.130068562
Cc72_00018404-RA,
Cc72_00018406-RA,-0.569623956
Cc72_00018410-RA,-0.030042744
Cc72_00018411-RA,0.034291346
Cc72_00018405-RA,0.567586473
Cc72_00018414-RA,0.722367325
Cc72_00018407-RA,-0.606086571
Cc72_00018416-RA,-0.315241531
Cc72_00018415-RA,-0.676784294
Cc72_00018413-RA,0.61881276
Cc72_00018412-RA,
Cc72_00018417-RA,0.617525353
Cc72_00018419-RA,
Cc72_00018422-RA,-0.798751954
Cc72_00018420-RA,0.726237937
Cc72_00018418-RA,-0.267830371
Cc72_00018424-RA,-0.145198706
Cc72_00018421-RA,-0.051581419
Cc72_00018423-RA,0.374725873
Cc72_00018428-RA,0.488417549
Cc72_00018425-RA,-0.372894612
Cc72_00018426-RA,-0.197619721
Cc72_00018427-RA,0.801183105
Cc72_00018429-RA,0.61641099
Cc72_00018430-RA,-0.220700673
Cc72_00018431-RA,
Cc72_00018434-RA,
Cc72_00018433-RA,
Cc72_00018436-RA,
Cc72_00018432-RA,
Cc72_00018435-RA,
Cc72_00018437-RA,
Cc72_00018438-RA,
Cc72_00018439-RA,
Cc72_00018441-RA,-0.571015593
Cc72_00018440-RA,-0.568808768
Cc72_00018442-RA,
Cc72_00018443-RA,
Cc72_00018444-RA,
Cc72_00018446-RA,
Cc72_00018445-RA,
Cc72_00018447-RA,
Cc72_00018449-RA,
Cc72_00018448-RA,
Cc72_00018450-RA,
Cc72_00018451-RA,
Cc72_00018455-RA,
Cc72_00018452-RA,0.265397412
Cc72_00018454-RA,
Cc72_00018453-RA,
Cc72_00018456-RA,
Cc72_00018458-RA,-0.349963896
Cc72_00018457-RA,
Cc72_00018459-RA,-0.703262261
Cc72_00018460-RA,
Cc72_00018461-RA,
Cc72_00018464-RA,0.586891568
Cc72_00018462-RA,
Cc72_00018463-RA,
Cc72_00018467-RA,
Cc72_00018465-RA,-0.234213444
Cc72_00018466-RA,
Cc72_00018473-RA,
Cc72_00018468-RA,0.207071794
Cc72_00018470-RA,
Cc72_00018474-RA,-0.06058747
Cc72_00018471-RA,0.223106722
Cc72_00018472-RA,-0.806725906
Cc72_00018469-RA,0.142897139
Cc72_00018475-RA,0.793128754
Cc72_00018476-RA,-0.156708317
Cc72_00018478-RA,0.655450459
Cc72_00018477-RA,-0.52114267
Cc72_00018480-RA,-0.743889008
Cc72_00018481-RA,
Cc72_00018485-RA,-0.527900638
Cc72_00018483-RA,
Cc72_00018479-RA,-0.244040273
Cc72_00018482-RA,
Cc72_00018484-RA,
Cc72_00018488-RA,
Cc72_00018487-RA,-0.806678622
Cc72_00018486-RA,-0.919858309
Cc72_00018489-RA,
Cc72_00018490-RA,-0.251859097
Cc72_00018492-RA,-0.915068181
Cc72_00018491-RA,0.914904601
Cc72_00018493-RA,-0.703385738
Cc72_00018494-RA,
Cc72_00018499-RA,
Cc72_00018495-RA,0.673097624
Cc72_00018498-RA,
Cc72_00018496-RA,-0.31769321
Cc72_00018497-RA,-0.548307263
Cc72_00018500-RA,-0.765686867
Cc72_00018502-RA,0.612423872
Cc72_00018501-RA,-0.459740924
Cc72_00018503-RA,
Cc72_00018505-RA,0.254223658
Cc72_00018512-RA,
Cc72_00018511-RA,-0.562928639
Cc72_00018507-RA,0.520228739
Cc72_00018510-RA,0.279322372
Cc72_00018504-RA,0.224189141
Cc72_00018509-RA,-0.533264642
Cc72_00018508-RA,0.734161137
Cc72_00018506-RA,0.388500419
Cc72_00018514-RA,0.855995485
Cc72_00018513-RA,-0.800992008
Cc72_00018516-RA,0.787798515
Cc72_00018515-RA,0.753737936
Cc72_00018518-RA,0.67666908
Cc72_00018517-RA,-0.859621399
Cc72_00018519-RA,
Cc72_00018521-RA,0.885734837
Cc72_00018520-RA,0.614346802
Cc72_00018522-RA,-0.513993756
Cc72_00018526-RA,0.598411281
Cc72_00018523-RA,0.529985031
Cc72_00018524-RA,0.243434169
Cc72_00018525-RA,0.548531843
Cc72_00018528-RA,
Cc72_00018530-RA,
Cc72_00018527-RA,
Cc72_00018529-RA,
Cc72_00018533-RA,
Cc72_00018531-RA,
Cc72_00018534-RA,
Cc72_00018532-RA,0.169218449
Cc72_00018535-RA,
Cc72_00018539-RA,0.321288952
Cc72_00018540-RA,
Cc72_00018537-RA,0.700336658
Cc72_00018536-RA,0.788607338
Cc72_00018538-RA,0.207071794
Cc72_00018541-RA,
Cc72_00018542-RA,-0.532781406
Cc72_00018544-RA,-0.010366752
Cc72_00018543-RA,-0.695380212
Cc72_00018545-RA,-0.511557843
Cc72_00018546-RA,-0.239794512
Cc72_00018548-RA,-0.730997074
Cc72_00018547-RA,-0.233737338
Cc72_00018550-RA,-0.518348135
Cc72_00018549-RA,0.87876004
Cc72_00018551-RA,0.795301879
Cc72_00018552-RA,-0.980615403
Cc72_00018553-RA,-0.635520127
Cc72_00018555-RA,0.478296253
Cc72_00018554-RA,-0.513993756
Cc72_00018556-RA,-0.670726559
Cc72_00018560-RA,-0.684344299
Cc72_00018558-RA,0.075172756
Cc72_00018559-RA,0.250232525
Cc72_00018557-RA,0.387002231
Cc72_00018561-RA,
Cc72_00018564-RA,
Cc72_00018562-RA,0.362145368
Cc72_00018563-RA,-0.203127754
Cc72_00018567-RA,0.084149098
Cc72_00018565-RA,0.266646455
Cc72_00018566-RA,0.841419257
Cc72_00018568-RA,0.564513713
Cc72_00018569-RA,-0.367180291
Cc72_00018574-RA,0.044890796
Cc72_00018575-RA,
Cc72_00018572-RA,
Cc72_00018571-RA,
Cc72_00018573-RA,
Cc72_00018570-RA,
Cc72_00018577-RA,
Cc72_00018578-RA,-0.843289677
Cc72_00018580-RA,0.684157243
Cc72_00018579-RA,-0.836450722
Cc72_00018576-RA,
Cc72_00018584-RA,0.366275114
Cc72_00018581-RA,-0.539767054
Cc72_00018582-RA,
Cc72_00018583-RA,0.643028217
Cc72_00018585-RA,
Cc72_00018586-RA,-0.359585919
Cc72_00018591-RA,
Cc72_00018592-RA,-0.533264642
Cc72_00018590-RA,
Cc72_00018589-RA,
Cc72_00018588-RA,-0.63393976
Cc72_00018587-RA,
Cc72_00018593-RA,
Cc72_00018597-RA,
Cc72_00018596-RA,-0.837841576
Cc72_00018601-RA,0.79493925
Cc72_00018602-RA,-0.779067645
Cc72_00018600-RA,-0.533264642
Cc72_00018595-RA,-0.319557313
Cc72_00018594-RA,
Cc72_00018598-RA,
Cc72_00018604-RA,
Cc72_00018606-RA,
Cc72_00018605-RA,0.299618749
Cc72_00018599-RA,
Cc72_00018603-RA,
Cc72_00018610-RA,-0.672694772
Cc72_00018608-RA,-0.844924838
Cc72_00018609-RA,
Cc72_00018607-RA,
Cc72_00018611-RA,-0.36614113
Cc72_00018614-RA,-0.456677515
Cc72_00018613-RA,-0.392704313
Cc72_00018615-RA,
Cc72_00018612-RA,-0.488873888
Cc72_00018618-RA,
Cc72_00018617-RA,0.265397412
Cc72_00018616-RA,0.265397412
Cc72_00018621-RA,-0.624093972
Cc72_00018619-RA,-0.480830662
Cc72_00018620-RA,-0.601404359
Cc72_00018622-RA,
Cc72_00018623-RA,-0.352228002
Cc72_00018624-RA,0.960393733
Cc72_00018625-RA,-0.532960643
Cc72_00018628-RA,-0.383601682
Cc72_00018626-RA,-0.663534401
Cc72_00018627-RA,-0.723597791
Cc72_00018630-RA,
Cc72_00018631-RA,-0.871180714
Cc72_00018629-RA,-0.719640167
Cc72_00018632-RA,-0.233609879
Cc72_00018633-RA,
Cc72_00018634-RA,-0.533264642
Cc72_00018635-RA,
Cc72_00018638-RA,-0.702521396
Cc72_00018636-RA,-0.513993756
Cc72_00018637-RA,
Cc72_00018639-RA,0.207525596
Cc72_00018640-RA,
Cc72_00018645-RA,
Cc72_00018642-RA,0.572487762
Cc72_00018641-RA,0.175051039
Cc72_00018646-RA,0.009865365
Cc72_00018644-RA,-0.750979708
Cc72_00018643-RA,0.344324883
Cc72_00018647-RA,0.50911317
Cc72_00018648-RA,-0.722641601
Cc72_00018649-RA,-0.533264642
Cc72_00018651-RA,-0.649433711
Cc72_00018650-RA,-0.31174195
Cc72_00018652-RA,-0.833493026
Cc72_00018653-RA,
Cc72_00018655-RA,0.410114644
Cc72_00018654-RA,
Cc72_00018657-RA,0.207071794
Cc72_00018660-RA,
Cc72_00018656-RA,
Cc72_00018659-RA,
Cc72_00018658-RA,
Cc72_00018662-RA,0.757152162
Cc72_00018663-RA,
Cc72_00018661-RA,
Cc72_00018665-RA,
Cc72_00018664-RA,0.84200752
Cc72_00018666-RA,
Cc72_00018668-RA,
Cc72_00018670-RA,0.589348523
Cc72_00018667-RA,
Cc72_00018669-RA,0.739808812
Cc72_00018674-RA,-0.548387052
Cc72_00018673-RA,0.074198278
Cc72_00018672-RA,
Cc72_00018671-RA,-0.467488757
Cc72_00018677-RA,-0.556887295
Cc72_00018679-RA,0.320952766
Cc72_00018676-RA,-0.209226149
Cc72_00018678-RA,-0.415776559
Cc72_00018681-RA,-0.9290013
Cc72_00018680-RA,0.636282348
Cc72_00018675-RA,
Cc72_00018682-RA,0.207071794
Cc72_00018683-RA,0.207071794
Cc72_00018684-RA,-0.055170906
Cc72_00018687-RA,
Cc72_00018686-RA,
Cc72_00018685-RA,0.480761412
Cc72_00018688-RA,0.312772606
Cc72_00018690-RA,0.589523797
Cc72_00018689-RA,0.265397412
Cc72_00018691-RA,
Cc72_00018692-RA,0.064086051
Cc72_00018693-RA,0.589535246
Cc72_00018694-RA,-0.517119757
Cc72_00018697-RA,
Cc72_00018696-RA,
Cc72_00018698-RA,0.265397412
Cc72_00018695-RA,
Cc72_00018699-RA,-0.749805146
Cc72_00018700-RA,0.487895805
Cc72_00018701-RA,-0.849068836
Cc72_00018703-RA,
Cc72_00018702-RA,-0.319557313
Cc72_00018704-RA,0.306759279
Cc72_00018707-RA,-0.69335769
Cc72_00018705-RA,-0.417095831
Cc72_00018706-RA,-0.545177137
Cc72_00018708-RA,-0.561309867
Cc72_00018709-RA,
Cc72_00018712-RA,0.499001713
Cc72_00018711-RA,
Cc72_00018713-RA,
Cc72_00018710-RA,
Cc72_00018714-RA,-0.33853945
Cc72_00018718-RA,0.449707938
Cc72_00018715-RA,0.661791851
Cc72_00018716-RA,0.462656283
Cc72_00018717-RA,-0.319557313
Cc72_00018719-RA,
Cc72_00018720-RA,-0.143504558
Cc72_00018721-RA,0.512603243
Cc72_00018722-RA,
Cc72_00018723-RA,0.349925223
Cc72_00018724-RA,-0.016028474
Cc72_00018725-RA,
Cc72_00018727-RA,0.179945834
Cc72_00018726-RA,-0.644059015
Cc72_00018728-RA,-0.517812018
Cc72_00018729-RA,
Cc72_00018731-RA,0.200709015
Cc72_00018730-RA,
Cc72_00018735-RA,
Cc72_00018732-RA,-0.513993756
Cc72_00018734-RA,0.207071794
Cc72_00018733-RA,
Cc72_00018737-RA,-0.055107578
Cc72_00018736-RA,0.64233857
Cc72_00018739-RA,-0.213732816
Cc72_00018741-RA,0.845739145
Cc72_00018738-RA,
Cc72_00018740-RA,0.604938456
Cc72_00018743-RA,0.552682645
Cc72_00018742-RA,0.597239449
Cc72_00018744-RA,
Cc72_00018746-RA,0.959141874
Cc72_00018747-RA,
Cc72_00018745-RA,-0.862133028
Cc72_00018748-RA,-0.701351364
Cc72_00018749-RA,0.207071794
Cc72_00018750-RA,-0.80260873
Cc72_00018751-RA,-0.2699302
Cc72_00018753-RA,
Cc72_00018752-RA,
Cc72_00018755-RA,
Cc72_00018754-RA,-0.570125451
Cc72_00018756-RA,
Cc72_00018757-RA,
Cc72_00018758-RA,
Cc72_00018759-RA,
Cc72_00018760-RA,
Cc72_00018761-RA,
Cc72_00018762-RA,-0.533264642
Cc72_00018763-RA,-0.190456788
Cc72_00018765-RA,0.037446095
Cc72_00018764-RA,
Cc72_00018766-RA,
Cc72_00018767-RA,
Cc72_00018768-RA,
Cc72_00018769-RA,
Cc72_00018770-RA,
Cc72_00018772-RA,-0.11282993
Cc72_00018771-RA,-0.851642968
Cc72_00018773-RA,0.147852612
Cc72_00018774-RA,
Cc72_00018775-RA,-0.533264642
Cc72_00018777-RA,
Cc72_00018776-RA,
Cc72_00018778-RA,0.484231861
Cc72_00018780-RA,-0.533264642
Cc72_00018779-RA,
Cc72_00018781-RA,-0.555432267
Cc72_00018782-RA,0.733549987
Cc72_00018783-RA,
Cc72_00018784-RA,0.265397412
Cc72_00018786-RA,
Cc72_00018785-RA,
Cc72_00018788-RA,-0.204552938
Cc72_00018787-RA,-0.05217483
Cc72_00018794-RA,
Cc72_00018791-RA,0.348743415
Cc72_00018792-RA,
Cc72_00018789-RA,-0.513993756
Cc72_00018797-RA,0.207071794
Cc72_00018796-RA,-0.193379118
Cc72_00018793-RA,0.207071794
Cc72_00018800-RA,0.400356525
Cc72_00018798-RA,0.631526993
Cc72_00018799-RA,-0.634913335
Cc72_00018795-RA,0.207071794
Cc72_00018790-RA,
Cc72_00018802-RA,
Cc72_00018801-RA,0.328703719
Cc72_00018803-RA,-0.674861478
Cc72_00018804-RA,-0.757245959
Cc72_00018806-RA,-0.319557313
Cc72_00018805-RA,
Cc72_00018807-RA,
Cc72_00018810-RA,
Cc72_00018809-RA,
Cc72_00018808-RA,-0.833731837
Cc72_00018811-RA,-0.003044046
Cc72_00018812-RA,
Cc72_00018813-RA,-0.411474436
Cc72_00018815-RA,
Cc72_00018814-RA,0.576936327
Cc72_00018816-RA,-0.246942507
Cc72_00018817-RA,0.797774542
Cc72_00018821-RA,0.277989943
Cc72_00018823-RA,
Cc72_00018818-RA,0.884863568
Cc72_00018820-RA,
Cc72_00018822-RA,
Cc72_00018819-RA,
Cc72_00018824-RA,-0.597005991
Cc72_00018825-RA,-0.682420623
Cc72_00018827-RA,
Cc72_00018826-RA,-0.533264642
Cc72_00018828-RA,
Cc72_00018829-RA,-0.626639162
Cc72_00018831-RA,
Cc72_00018832-RA,
Cc72_00018833-RA,0.207071794
Cc72_00018835-RA,-0.513993756
Cc72_00018834-RA,
Cc72_00018836-RA,0.337474027
Cc72_00018830-RA,0.484231861
Cc72_00018837-RA,0.44044017
Cc72_00018838-RA,
Cc72_00018839-RA,
Cc72_00018840-RA,-0.637136298
Cc72_00018841-RA,
Cc72_00018842-RA,0.534533659
Cc72_00018843-RA,
Cc72_00018845-RA,
Cc72_00018844-RA,
Cc72_00018849-RA,0.159498766
Cc72_00018848-RA,-0.603841518
Cc72_00018847-RA,-0.640478388
Cc72_00018846-RA,
Cc72_00018850-RA,
Cc72_00018852-RA,0.616017723
Cc72_00018851-RA,
Cc72_00018854-RA,0.261343714
Cc72_00018853-RA,
Cc72_00018856-RA,0.817071953
Cc72_00018855-RA,0.581101215
Cc72_00018858-RA,
Cc72_00018857-RA,0.207071794
Cc72_00018859-RA,
Cc72_00018861-RA,
Cc72_00018862-RA,
Cc72_00018860-RA,0.501852308
Cc72_00018863-RA,
Cc72_00018864-RA,
Cc72_00018866-RA,-0.396549353
Cc72_00018865-RA,0.689554918
Cc72_00018867-RA,
Cc72_00018868-RA,
Cc72_00018869-RA,
Cc72_00018870-RA,0.123705863
Cc72_00018872-RA,
Cc72_00018871-RA,
Cc72_00018873-RA,0.859163481
Cc72_00018874-RA,0.295104947
Cc72_00018875-RA,0.207614456
Cc72_00018877-RA,-0.62342059
Cc72_00018876-RA,
Cc72_00018878-RA,
Cc72_00018879-RA,
Cc72_00018880-RA,
Cc72_00018881-RA,
Cc72_00018882-RA,
Cc72_00018883-RA,
Cc72_00018886-RA,0.651031882
Cc72_00018884-RA,
Cc72_00018888-RA,0.744587649
Cc72_00018885-RA,0.410114644
Cc72_00018887-RA,0.911936717
Cc72_00018891-RA,-0.778174513
Cc72_00018889-RA,-0.70756219
Cc72_00018890-RA,
Cc72_00018892-RA,-0.480207725
Cc72_00018895-RA,0.606152665
Cc72_00018893-RA,
Cc72_00018894-RA,
Cc72_00018896-RA,
Cc72_00018897-RA,
Cc72_00018898-RA,
Cc72_00018899-RA,
Cc72_00018900-RA,
Cc72_00018901-RA,0.298343666
Cc72_00018902-RA,0.524411746
Cc72_00018905-RA,-0.048945805
Cc72_00018907-RA,0.308444754
Cc72_00018903-RA,
Cc72_00018904-RA,-0.791289205
Cc72_00018906-RA,
Cc72_00018908-RA,-0.560535346
Cc72_00018909-RA,-0.811674164
Cc72_00018910-RA,-0.61432817
Cc72_00018911-RA,
Cc72_00018913-RA,-0.874660403
Cc72_00018912-RA,-0.863408036
Cc72_00018914-RA,-0.407677165
Cc72_00018915-RA,0.278261036
Cc72_00018916-RA,-0.451420719
Cc72_00018917-RA,0.031510183
Cc72_00018918-RA,0.207071794
Cc72_00018919-RA,0.15580462
Cc72_00018920-RA,-0.10779046
Cc72_00018922-RA,
Cc72_00018921-RA,0.305778523
Cc72_00018923-RA,-0.384182955
Cc72_00018924-RA,
Cc72_00018925-RA,
Cc72_00018926-RA,
Cc72_00018928-RA,
Cc72_00018927-RA,-0.533264642
Cc72_00018930-RA,-0.467507468
Cc72_00018931-RA,-0.319557313
Cc72_00018929-RA,
Cc72_00018939-RA,-0.648181487
Cc72_00018932-RA,-0.533264642
Cc72_00018934-RA,
Cc72_00018938-RA,
Cc72_00018935-RA,
Cc72_00018933-RA,
Cc72_00018937-RA,
Cc72_00018936-RA,
Cc72_00018940-RA,-0.648181487
Cc72_00018941-RA,
Cc72_00018943-RA,
Cc72_00018942-RA,0.291221485
Cc72_00018944-RA,
Cc72_00018945-RA,
Cc72_00018946-RA,
Cc72_00018947-RA,-0.528628797
Cc72_00018948-RA,
Cc72_00018949-RA,0.207071794
Cc72_00018951-RA,-0.73669128
Cc72_00018952-RA,-0.424131415
Cc72_00018950-RA,
Cc72_00018953-RA,0.694038324
Cc72_00018955-RA,-0.782760384
Cc72_00018954-RA,
Cc72_00018956-RA,
Cc72_00018957-RA,0.377279198
Cc72_00018959-RA,-0.533264642
Cc72_00018958-RA,-0.807092119
Cc72_00018960-RA,
Cc72_00018961-RA,
Cc72_00018962-RA,
Cc72_00018965-RA,-0.397572358
Cc72_00018964-RA,
Cc72_00018963-RA,
Cc72_00018966-RA,-0.901092775
Cc72_00018967-RA,0.768096044
Cc72_00018968-RA,0.528547042
Cc72_00018970-RA,-0.751177816
Cc72_00018969-RA,0.149225333
Cc72_00018971-RA,-0.37747421
Cc72_00018976-RA,0.541635298
Cc72_00018972-RA,0.825271895
Cc72_00018974-RA,-0.635099439
Cc72_00018973-RA,
Cc72_00018975-RA,-0.255885863
Cc72_00018978-RA,-0.668612127
Cc72_00018977-RA,-0.319557313
Cc72_00018979-RA,0.410114644
Cc72_00018980-RA,-0.319557313
Cc72_00018981-RA,0.647446851
Cc72_00018982-RA,0.279479461
Cc72_00018984-RA,
Cc72_00018983-RA,
Cc72_00018986-RA,
Cc72_00018985-RA,
Cc72_00018987-RA,
Cc72_00018988-RA,
Cc72_00018989-RA,0.495844925
Cc72_00018990-RA,-0.016343474
Cc72_00018991-RA,0.207071794
Cc72_00018992-RA,-0.488830387
Cc72_00018993-RA,0.201297023
Cc72_00018994-RA,-0.179274808
Cc72_00018995-RA,0.361411179
Cc72_00018996-RA,-0.533264642
Cc72_00018997-RA,0.543010576
Cc72_00018998-RA,0.28851878
Cc72_00018999-RA,0.817937039
Cc72_00019000-RA,0.118304505
Cc72_00019002-RA,-0.612938815
Cc72_00019001-RA,
Cc72_00019004-RA,
Cc72_00019003-RA,-0.441297466
Cc72_00019005-RA,0.750632171
Cc72_00019009-RA,0.80007587
Cc72_00019008-RA,0.410114644
Cc72_00019007-RA,
Cc72_00019006-RA,
Cc72_00019010-RA,0.366037124
Cc72_00019011-RA,
Cc72_00019012-RA,-0.533264642
Cc72_00019013-RA,0.074053277
Cc72_00019014-RA,0.36815612
Cc72_00019015-RA,
Cc72_00019017-RA,
Cc72_00019018-RA,
Cc72_00019016-RA,
Cc72_00019019-RA,
Cc72_00019020-RA,-0.78035707
Cc72_00019021-RA,0.909321318
Cc72_00019022-RA,0.153451856
Cc72_00019023-RA,-0.557966922
Cc72_00019024-RA,-0.080770413
Cc72_00019026-RA,
Cc72_00019025-RA,
Cc72_00019027-RA,
Cc72_00019028-RA,-0.706857075
Cc72_00019030-RA,
Cc72_00019029-RA,
Cc72_00019031-RA,
Cc72_00019032-RA,0.31208466
Cc72_00019033-RA,0.226178485
Cc72_00019034-RA,
Cc72_00019036-RA,-0.533264642
Cc72_00019035-RA,-0.15744817
Cc72_00019039-RA,
Cc72_00019038-RA,
Cc72_00019037-RA,
Cc72_00019041-RA,
Cc72_00019040-RA,
Cc72_00019042-RA,0.580425428
Cc72_00019043-RA,0.326162706
Cc72_00019048-RA,0.557301294
Cc72_00019045-RA,0.312857615
Cc72_00019047-RA,0.732625464
Cc72_00019046-RA,-0.533264642
Cc72_00019044-RA,-0.621339969
Cc72_00019049-RA,
Cc72_00019050-RA,
Cc72_00019055-RA,
Cc72_00019054-RA,
Cc72_00019052-RA,-0.550199972
Cc72_00019051-RA,
Cc72_00019053-RA,0.412716966
Cc72_00019056-RA,
Cc72_00019057-RA,
Cc72_00019059-RA,
Cc72_00019058-RA,-0.725076312
Cc72_00019064-RA,
Cc72_00019065-RA,
Cc72_00019062-RA,
Cc72_00019063-RA,
Cc72_00019060-RA,
Cc72_00019061-RA,-0.539977269
Cc72_00019066-RA,-0.300104577
Cc72_00019067-RA,
Cc72_00019068-RA,-0.546564565
Cc72_00019069-RA,
Cc72_00019070-RA,0.27206618
Cc72_00019071-RA,0.207071794
Cc72_00019072-RA,0.265397412
Cc72_00019073-RA,-0.275474086
Cc72_00019074-RA,0.30073685
Cc72_00019075-RA,
Cc72_00019077-RA,-0.173898304
Cc72_00019080-RA,-0.031787005
Cc72_00019076-RA,-0.708890926
Cc72_00019079-RA,
Cc72_00019078-RA,
Cc72_00019081-RA,-0.349953877
Cc72_00019082-RA,-0.212802804
Cc72_00019084-RA,-0.365628676
Cc72_00019083-RA,
Cc72_00019086-RA,
Cc72_00019085-RA,
Cc72_00019087-RA,
Cc72_00019088-RA,
Cc72_00019089-RA,0.729243715
Cc72_00019092-RA,-0.490292286
Cc72_00019091-RA,-0.572964352
Cc72_00019090-RA,
Cc72_00019093-RA,
Cc72_00019094-RA,-0.319415907
Cc72_00019095-RA,0.265397412
Cc72_00019096-RA,-0.283735695
Cc72_00019097-RA,-0.723012283
Cc72_00019098-RA,
Cc72_00019099-RA,
Cc72_00019100-RA,
Cc72_00019101-RA,
Cc72_00019102-RA,0.00277937
Cc72_00019103-RA,
Cc72_00019104-RA,0.441069061
Cc72_00019105-RA,0.298874329
Cc72_00019106-RA,0.626412044
Cc72_00019108-RA,
Cc72_00019107-RA,0.010808242
Cc72_00019111-RA,-0.319557313
Cc72_00019109-RA,
Cc72_00019113-RA,
Cc72_00019114-RA,
Cc72_00019112-RA,
Cc72_00019110-RA,
Cc72_00019115-RA,
Cc72_00019117-RA,-0.811300626
Cc72_00019116-RA,
Cc72_00019122-RA,
Cc72_00019118-RA,
Cc72_00019119-RA,
Cc72_00019121-RA,
Cc72_00019120-RA,
Cc72_00019123-RA,0.413879116
Cc72_00019124-RA,
Cc72_00019144-RA,
Cc72_00019126-RA,0.265397412
Cc72_00019138-RA,-0.716061116
Cc72_00019134-RA,-0.227720159
Cc72_00019137-RA,
Cc72_00019132-RA,
Cc72_00019131-RA,
Cc72_00019139-RA,0.410114644
Cc72_00019140-RA,
Cc72_00019136-RA,0.332998804
Cc72_00019130-RA,0.265397412
Cc72_00019133-RA,
Cc72_00019143-RA,
Cc72_00019127-RA,
Cc72_00019142-RA,
Cc72_00019141-RA,0.361560222
Cc72_00019135-RA,0.424596603
Cc72_00019128-RA,
Cc72_00019129-RA,0.565120571
Cc72_00019125-RA,
Cc72_00019146-RA,0.698877041
Cc72_00019149-RA,
Cc72_00019145-RA,0.319196119
Cc72_00019148-RA,0.742163846
Cc72_00019147-RA,0.484231861
Cc72_00019150-RA,0.484231861
Cc72_00019151-RA,-0.83801253
Cc72_00019152-RA,-0.409504021
Cc72_00019153-RA,
Cc72_00019154-RA,0.207071794
Cc72_00019155-RA,-0.533264642
Cc72_00019156-RA,
Cc72_00019157-RA,
Cc72_00019158-RA,
Cc72_00019159-RA,
Cc72_00019160-RA,
Cc72_00019161-RA,-0.509376959
Cc72_00019162-RA,
Cc72_00019163-RA,0.484231861
Cc72_00019164-RA,
Cc72_00019165-RA,-0.495184134
Cc72_00019166-RA,
Cc72_00019167-RA,
Cc72_00019168-RA,0.439119474
Cc72_00019169-RA,
Cc72_00019171-RA,
Cc72_00019170-RA,0.42187672
Cc72_00019172-RA,
Cc72_00019173-RA,
Cc72_00019174-RA,
Cc72_00019175-RA,
Cc72_00019176-RA,
Cc72_00019177-RA,
Cc72_00019178-RA,
Cc72_00019179-RA,
Cc72_00019180-RA,-0.533264642
Cc72_00019181-RA,
Cc72_00019182-RA,
Cc72_00019186-RA,
Cc72_00019183-RA,
Cc72_00019184-RA,
Cc72_00019185-RA,
Cc72_00019187-RA,
Cc72_00019188-RA,
Cc72_00019190-RA,-0.151981329
Cc72_00019189-RA,
Cc72_00019191-RA,
Cc72_00019192-RA,0.712723372
Cc72_00019193-RA,0.884091955
Cc72_00019194-RA,0.607120384
Cc72_00019195-RA,-0.23967289
Cc72_00019196-RA,0.354476175
Cc72_00019198-RA,
Cc72_00019197-RA,
Cc72_00019199-RA,-0.726366889
Cc72_00019200-RA,-0.814653726
Cc72_00019201-RA,
Cc72_00019203-RA,
Cc72_00019204-RA,0.454300297
Cc72_00019202-RA,-0.806281611
Cc72_00019205-RA,
Cc72_00019206-RA,
Cc72_00019208-RA,-0.533264642
Cc72_00019207-RA,
Cc72_00019209-RA,
